HGNC_Symbol,log2R_CNA,Z_Score
MYBPC2,-0.118910762,-0.0657
GSTO2,-0.019512463,-0.0540
KCND2,0.086888997,-0.0656
KCND3,0.310904081,-0.0649
GSTO1,-0.019512463,1.7202
BGN,0.206942167,-0.0656
TMEFF1,-0.017320965,-0.0637
TMEFF2,-0.017868237,-0.0656
PKN3,-0.017320965,-0.0509
GSTP1,-0.319305828,0.3403
KCNA1,0.02259772,-0.0657
SYNPO2,-0.024437013,-0.0655
PTAFR,0.009316276,-0.0651
KCNA2,0.310904081,-0.0652
KCNA3,0.310904081,-0.0657
ADAM22,0.090024224,-0.0607
ADAM21,-0.011910252,-0.0646
KCNA4,-0.034413147,-0.0657
KCNA5,0.02259772,-0.0657
ADAM20,-0.011910252,-0.0654
KCNA7,-0.118910762,-0.0657
SDAD1,-0.024437013,0.0425
ADAM29,-0.024437013,-0.0657
ADAM28,0.001962114,-0.0657
ADAM23,-0.017868237,-0.0631
STX6,0.028480749,0.0027
STX5,-0.305762488,-0.0343
STX4,-0.017533492,0.0748
STX3,-0.305762488,0.0958
BID,0.151957835,-0.0386
STX2,0.009119102,-0.0215
SPDEF,0.007597094,-0.0654
MBD3,0.00393085,0.0778
MBD4,0.069167361,0.0179
MBD5,-0.017868237,-0.0443
MBD6,0.02259772,-0.0155
PKLR,0.028480749,-0.0642
BIK,-0.333540031,-0.0645
KCNB1,0.145746382,-0.0655
MBD1,-0.026310323,0.0358
KCNB2,0.001962114,-0.0657
MBD2,-0.026310323,0.0586
ADAM33,0.077752436,-0.0657
ADAM32,0.001962114,-0.0653
KIAA2013,0.009316276,0.0707
ADAM30,0.310904081,-0.0657
MAP2K4P1,0.137465348,-0.0655
MITD1,-0.012013505,0.0080
PKN2,0.009316276,-0.0074
PKN1,0.00393085,0.0921
KCNG1,0.145746382,-0.0607
KCNG2,-0.026310323,-0.0654
KCNG3,-0.012013505,-0.0587
KCNG4,-0.017533492,-0.0657
RASL11B,-0.024437013,-0.0580
FBXO27,-0.118910762,-0.0624
FBXO28,0.028480749,0.0090
RASL11A,-0.299250908,-0.0654
GOLIM4,0.069167361,0.0048
FBXO25,0.001962114,-0.0013
FBXO24,0.090024224,-0.0651
FBXO21,0.009119102,-0.0259
FBXO22,-0.02206008,0.0152
FADS3,-0.305762488,-0.0142
FADS2,-0.305762488,-0.0516
PTAR1,-0.017320965,0.0070
POFUT2,-0.022589893,-0.0067
MYBPHL,0.310904081,-0.0638
FNTA,0.001962114,0.0789
POFUT1,0.145746382,-0.0071
FADS6,0.138631839,-0.0657
FNTB,-0.011910252,0.0627
NEK1,-0.024437013,-0.0434
TNFRSF8,0.009316276,-0.0650
NEK2,0.028480749,-0.0216
NEK3,-0.299250908,-0.0653
TNFRSF4,0.009316276,-0.0655
POTEA,0.001962114,-0.0657
FADS1,-0.305762488,0.0069
KCNH1,0.028480749,-0.0602
KCNH2,0.086888997,-0.0656
PIAS4,0.00393085,-0.0134
KCNH3,0.02259772,-0.0621
PIAS3,0.028480749,-0.0030
KCNH4,0.138631839,-0.0652
KCNH5,-0.011910252,-0.0610
DGAT2,-0.307547897,-0.0573
KCNH6,0.138631839,-0.0657
DGAT1,0.001962114,0.0078
KCNH7,-0.017868237,-0.0657
FBXO16,0.001962114,-0.0448
STX8,-0.311921261,-0.0322
KCNH8,0.069167361,-0.0630
STX7,0.007597094,0.2014
FBXO17,-0.118910762,-0.0335
FBXO15,-0.026310323,-0.0649
FBXO10,-0.017320965,-0.0551
FBXO11,-0.012013505,0.0069
PIAS2,-0.026310323,-0.0390
PIAS1,-0.02206008,-0.0299
NPAS4,-0.305762488,-0.0657
LENG1,-0.118910762,-0.0470
MINPP1,-0.019512463,-0.0080
DMTF1,0.090024224,0.1021
PKP2,0.02259772,-0.0656
PKP1,0.028480749,-0.0657
PKP4,-0.017868237,0.0419
PKP3,-0.034413147,-0.0654
BLK,0.001962114,-0.0654
BLM,-0.02206008,-0.0397
KCNE2,-0.022589893,-0.0654
KCNE3,-0.305817276,-0.0657
KCNE4,-0.017868237,-0.0652
KCNE5,0.206942167,-0.0650
ZC4H2,0.137465348,-0.0512
IREB2,-0.02206008,-0.0152
FBXO47,0.138631839,-0.0656
FBXO48,-0.012013505,-0.0628
FBXO45,0.069167361,-0.0291
FBXO46,-0.118910762,-0.0454
FBXO43,0.001962114,-0.0545
FBXO44,0.009316276,-0.0138
NPAS1,-0.118910762,-0.0450
NPAS2,-0.012013505,0.1280
CCDC144A,-0.311921261,-0.0592
FBXO41,-0.012013505,-0.0567
FBXO42,0.009316276,-0.0421
NPAS3,-0.011910252,-0.0649
CCDC144B,-0.519781606,-0.0581
FBXO40,0.069167361,-0.0657
MBIP,-0.011910252,-0.0170
BMF,-0.02206008,-0.0585
NEK8,-0.02343067,-0.0606
KCNF1,-0.012013505,-0.0657
NEK9,-0.011910252,0.0520
SDF2L1,-0.317070078,-0.0284
RASL10A,-0.310055176,-0.0648
NEK4,0.069167361,-0.0284
HTR1E,0.007597094,-0.0657
NEK5,-0.299250908,-0.0653
HTR1F,0.069167361,-0.0653
RASL10B,0.138631839,-0.0655
TNFRSF9,0.009316276,-0.0656
NEK6,-0.017320965,0.0199
FBXO38,0.149090825,0.0004
STYX,-0.011910252,-0.0458
NEK7,0.028480749,0.0182
FBXO39,-0.311921261,-0.0657
HTR1A,-0.024303055,-0.0657
FBXO36,-0.017868237,-0.0652
HTR1B,0.007597094,-0.0656
FBXO34,-0.011910252,-0.0389
FBXO32,0.001962114,0.0874
BMX,-0.022056769,0.1885
FBXO33,-0.011910252,-0.0450
FBXO30,0.007597094,-0.0536
FBXO31,-0.017533492,-0.0218
FAM90A1,0.02259772,-0.0654
DRAP1,-0.305762488,0.1178
VNN3P,0.007597094,-0.0656
SLC49A4,0.069167361,-0.0189
MNAT1,-0.011910252,0.0374
SLC49A3,-0.024437013,-0.0642
BCAR3,0.009316276,-0.0138
KCNK5,0.007597094,-0.0650
PIWIL2,0.001962114,-0.0623
KCNK6,-0.118910762,-0.0652
PIWIL1,0.009119102,-0.0657
PIWIL4,-0.307547897,-0.0646
KCNK7,-0.305762488,-0.0649
ALAS2,-0.022056769,-0.0657
ALAS1,0.069167361,0.0179
PIWIL3,0.167183631,-0.0656
ONECUT2,-0.026310323,-0.0535
KCNK9,0.001962114,-0.0644
ONECUT3,0.00393085,-0.0657
ONECUT1,-0.02206008,-0.0644
HTR2B,-0.017868237,-0.0649
PPWD1,-0.024303055,0.0322
HTR2C,0.206942167,-0.0655
NENF,0.028480749,0.0613
HTR2A,-0.299250908,-0.0657
TNFSF13B,-0.299250908,-0.0601
HCFC1-AS1,0.206942167,-0.0652
BOC,0.069167361,-0.0654
SPDL1,0.149090825,0.0445
NEO1,-0.02206008,-0.0208
BCAS2,0.310904081,0.1396
BOK,-0.017868237,-0.0405
BCAS1,0.145746382,-0.0655
MBL2,-0.019512463,-0.0638
SLC36A1,0.149090825,-0.0395
BCAS4,0.145746382,-0.0623
BCAS3,0.138631839,0.4415
SLC36A3,0.149090825,-0.0657
PIANP,0.02259772,-0.0643
SLC36A2,0.149090825,-0.0657
VPS13C,-0.02206008,-0.0073
HTR3E,0.069167361,-0.0656
DHPS,0.00393085,0.1312
VPS13D,0.009316276,0.0223
HTR3C,0.069167361,-0.0656
VPS13A,-0.017320965,-0.0001
HTR3D,0.069167361,-0.0657
VPS13B,0.001962114,-0.0545
HTR3A,-0.294777904,-0.0657
HTR3B,-0.294777904,-0.0652
RABGGTB,0.009316276,0.2073
RABGGTA,-0.011910252,-0.0151
NEMF,-0.011910252,0.0271
C1D,-0.012013505,0.0029
BPI,0.145746382,-0.0656
BCAT1,0.02259772,-0.0649
BCAT2,-0.118910762,-0.0063
C1S,0.02259772,-0.0526
C1R,0.02259772,-0.0560
LRTM2,0.02259772,-0.0657
LRTM1,0.069167361,-0.0657
LENG9,-0.118910762,-0.0620
LENG8,-0.118910762,0.1224
KCNQ5-IT1,0.007597094,NA
IL2RG,0.137465348,-0.0650
DRAM1,0.02259772,-0.0492
AWAT1,0.137465348,-0.0657
AWAT2,0.137465348,-0.0657
U2AF2,-0.103938433,0.1952
DRAM2,0.310904081,0.0352
TSPOAP1,0.138631839,-0.0655
SLC36A4,-0.307547897,-0.0564
KCNJ1,-0.307956395,-0.0657
KCNJ2,0.138631839,-0.0653
KCNJ3,-0.017868237,-0.0656
KCNJ4,0.157459459,-0.0655
KCNJ5,-0.307956395,-0.0657
KCNJ6,-0.022589893,-0.0656
COL26A1,0.090024224,-0.0656
GPKOW,-0.022056769,-0.0210
KCNJ8,0.02259772,-0.0657
KCNJ9,0.028480749,-0.0656
HTR5A,0.086888997,-0.0657
GSTZ1,-0.011910252,0.0550
IL2RA,-0.019512463,-0.0657
IL2RB,-0.310055176,-0.0654
KCNK1,0.028480749,-0.0657
KCNK2,0.028480749,-0.0592
KCNK3,-0.012013505,-0.0657
BCAR1,-0.017533492,-0.0120
CDRT15,-0.311921261,-0.0641
KCNK4,-0.305762488,-0.0657
SLC23A3,-0.017868237,-0.0620
SLC23A2,0.077752436,0.0517
CERK,-0.333540031,-0.0469
SLC23A1,0.149090825,-0.0647
LGALSL,-0.012013505,-0.0495
CCP110,-0.017533492,-0.0374
PEX26,0.151957835,0.0699
LGALS4,-0.118910762,-0.0655
C4B,0.007597094,-0.0646
LGALS3,-0.011910252,2.3098
C4A,0.007597094,-0.0640
LGALS2,-0.310055176,-0.0657
IL36A,-0.012013505,-0.0657
LGALS1,-0.310055176,4.3230
HMGN2P46,-0.02206008,-0.0631
IL36B,-0.012013505,-0.0657
BSG,0.00393085,1.0570
LGALS9,-0.02343067,-0.0630
ATXN7L1,0.086888997,-0.0417
ATXN7L2,0.310904081,-0.0551
LGALS8,0.028480749,0.0015
BSN,0.069167361,-0.0645
ATXN7L3,0.138631839,0.0514
CER1,-0.017320965,-0.0657
LIMCH1,-0.024437013,-0.0612
BSX,-0.307956395,-0.0657
GOLPH3L,0.028480749,-0.0433
BTC,-0.024437013,-0.0657
CFDP1,-0.017533492,0.0620
BTD,0.069167361,0.0096
CRISPLD1,0.001962114,-0.0527
SOAT1,0.028480749,0.0844
CRISPLD2,-0.017533492,-0.0646
SOAT2,0.02259772,-0.0657
NINJ2,0.02259772,-0.0582
SUB1,-0.302716366,0.2214
KCNQ1,-0.034413147,-0.0657
KCNQ2,0.145746382,-0.0654
NINJ1,-0.017320965,0.0442
BTK,0.137465348,-0.0088
KCNQ3,0.001962114,-0.0648
KCNQ4,0.009316276,-0.0654
KCNQ5,0.007597094,-0.0452
CES3,-0.017533492,-0.0651
CES2,-0.017533492,-0.0220
CES1,-0.017533492,-0.0592
CETP,-0.017533492,-0.0657
GRB7,0.138631839,-0.0640
DHX8,0.138631839,0.0348
DHX9,0.028480749,0.1364
RRAD,-0.017533492,-0.0653
ZBTB1,-0.011910252,0.0017
ZBTB5,-0.017320965,-0.0387
ZBTB4,-0.311921261,-0.0347
CFAP126,0.028480749,-0.0657
ZBTB3,-0.305762488,-0.0586
ZBTB2,0.007597094,-0.0413
PKHD1,0.007597094,-0.0657
NKAIN2,0.007597094,-0.0656
NEU2,-0.017868237,-0.0657
NKAIN1,0.009316276,-0.0656
NEU3,-0.305817276,-0.0451
NEU4,-0.017868237,-0.0642
NKAIN4,0.145746382,-0.0385
MC2R,-0.026310323,-0.0657
MRNIP,0.149090825,0.0065
NKAIN3,0.001962114,-0.0656
RRAS,-0.118910762,-0.0285
RACGAP1,0.02259772,0.0874
NEU1,0.007597094,0.0297
H3C1,0.007597094,-0.0655
KCNN1,0.00393085,-0.0652
KCNN2,0.149090825,0.0954
H3C3,0.007597094,-0.0652
H3C2,0.007597094,-0.0635
KCNN3,0.028480749,-0.0656
KCNN4,-0.118910762,-0.0466
H3C4,0.007597094,-0.0648
H3C7,0.007597094,-0.0657
H3C6,0.007597094,-0.0549
NTNG1,0.203842462,-0.0634
BBS2,-0.017533492,0.0070
SLC10A4,-0.024437013,-0.0656
NTNG2,-0.017320965,-0.0650
SLC10A5,0.001962114,-0.0652
BBS1,-0.305762488,-0.0498
SLC10A6,-0.024437013,-0.0656
XBP1,-0.310055176,0.0075
SLC10A7,-0.024437013,-0.0534
YES1,-0.026310323,0.0216
SLC10A1,-0.011910252,-0.0651
SPDYC,-0.305762488,-0.0657
SLC10A2,-0.299250908,-0.0657
SLC10A3,0.206942167,-0.0174
SUCO,0.028480749,-0.0107
IL36G,-0.012013505,-0.0655
CPLANE1,-0.302716366,-0.0615
CPLANE2,0.009316276,-0.0570
ZBTB9,0.007597094,-0.0358
NET1,-0.019512463,-0.0364
PEX5L,0.069167361,0.0174
MC1R,-0.017533492,0.0114
ZBTB6,-0.017320965,-0.0443
SPDYA,-0.012013505,-0.0610
OR4D11,-0.305762488,-0.0657
GRB2,0.138631839,0.0921
GRAP,-0.325800249,-0.0654
OR3A4P,-0.311921261,-0.0657
TFB1M,0.007597094,-0.0062
C8B,0.009316276,-0.0657
C8A,0.009316276,-0.0657
MC4R,-0.026310323,-0.0652
C8G,-0.017320965,-0.0570
KCNT1,-0.017320965,-0.0656
KCNT2,0.028480749,-0.0656
SUFU,-0.019512463,-0.0256
BBS9,0.090024224,-0.0302
FCER1A,0.028480749,-0.0653
BBS7,-0.024437013,-0.0175
BBS5,-0.017868237,-0.0085
BBS4,-0.02206008,-0.0205
EIF5AL1,-0.019512463,-0.0653
H3C8,0.007597094,-0.0657
PCYT1B,-0.022056769,-0.0590
ZHX2,0.001962114,-0.0577
FCER1G,0.028480749,-0.0314
ZHX3,0.145746382,-0.0130
PCYT1A,0.069167361,0.0266
AGTRAP,0.009316276,0.1107
CACYBP,0.028480749,0.2929
TFB2M,0.028480749,0.0184
ZHX1,0.001962114,-0.0405
RNF144A,-0.012013505,0.0436
RNF144B,0.007597094,-0.0484
MC3R,0.145746382,-0.0657
KCNU1,0.001962114,-0.0656
PITPNM1,-0.319305828,-0.0510
PITPNM3,-0.311921261,-0.0652
PITPNM2,0.009119102,-0.0596
TAX1BP1,0.090024224,0.4425
TAX1BP3,-0.311921261,-0.0113
FAM193B,0.149090825,0.0203
FAM32A,0.00393085,0.1571
FAM193A,-0.024437013,-0.0357
SSNA1,-0.017320965,0.0765
NEXN,0.009316276,-0.0628
ZFX-AS1,-0.022056769,-0.0657
PEX16,-0.034413147,0.0039
PEX19,0.028480749,0.0194
KLHL1,-0.299250908,-0.0657
KLHL2,-0.024437013,-0.0511
KLHL3,0.149090825,-0.0616
PEX10,0.009316276,-0.0105
KLHL4,0.137465348,-0.0652
KCNRG,-0.299250908,-0.0646
CFAP157,-0.017320965,-0.0611
PEX12,0.138631839,-0.0421
MIR450A1,0.206942167,-0.0657
PEX13,-0.012013505,-0.0342
MIR450A2,0.206942167,-0.0657
PEX14,0.009316276,-0.0150
KLHL9,-0.017320965,-0.0231
ETAA1,-0.012013505,-0.0464
TFAP4,-0.017533492,-0.0250
KCNS1,0.145746382,-0.0656
KLHL5,-0.024437013,-0.0169
KCNS2,0.001962114,-0.0656
KLHL6,0.069167361,-0.0537
KLHL7,0.090024224,0.0278
KCNS3,-0.012013505,-0.0057
CFAP161,-0.02206008,-0.0650
MC5R,-0.026310323,-0.0656
KLHL8,-0.024437013,-0.0514
INPPL1,-0.305817276,0.0250
PLAT,0.001962114,0.1508
PLB1,-0.012013505,0.0047
TXN2,-0.310055176,0.0402
IGF1R,-0.02206008,-0.0066
PPIP5K1,-0.02206008,-0.0275
PPIP5K2,0.149090825,0.0820
PLAU,-0.019512463,-0.0616
ENPP2,0.001962114,0.0099
ENPP1,0.007597094,-0.0510
RXYLT1,0.02259772,0.0451
ENPP4,0.007597094,-0.0250
ENPP3,0.007597094,-0.0643
ENPP6,-0.024437013,-0.0643
ENPP5,0.007597094,-0.0211
ENPP7,0.138631839,-0.0657
CARD10,-0.310055176,-0.0642
ADAM11,0.138631839,-0.0636
ADAM10,-0.02206008,0.1645
DHDDS,0.009316276,-0.0024
ADAM19,0.149090825,-0.0014
ADAM18,0.001962114,-0.0657
ADAM17,-0.012013505,-0.0030
BRMS1,-0.305762488,-0.0097
ADAM15,0.028480749,0.0781
CARD19,-0.017320965,0.1931
ADAM12,-0.019512463,-0.0614
CARD17,-0.307547897,-0.0657
CARD18,-0.307547897,-0.0656
PLAA,-0.017320965,-0.0148
CARD16,-0.307547897,-0.0296
CARD14,0.138631839,-0.0308
CARD11,0.090024224,-0.0657
HTRA3,-0.024437013,-0.0657
HTRA4,0.001962114,-0.0656
PLD5,0.028480749,-0.0655
HTRA1,-0.019512463,-0.0524
PLD4,-0.011910252,-0.0641
DAPP1,-0.024437013,-0.0653
HTRA2,-0.012013505,0.0262
PLD6,-0.311921261,-0.0599
PLD1,0.069167361,0.0238
PLD3,-0.118910762,0.0668
PLD2,-0.311921261,-0.0461
GRK1,-0.299250908,-0.0657
KCNV1,0.001962114,-0.0656
GRK3,0.167183631,-0.0601
KCNV2,-0.017320965,-0.0634
GRK2,-2.970830884,-0.0266
GRK5,-0.019512463,-0.0525
GRK4,-0.024437013,-0.0534
GRK7,0.069167361,-0.0657
GRK6,0.149090825,0.0666
PIBF1,-0.299250908,-0.0482
CHCHD10,0.167183631,0.0652
FAM199X,0.137465348,-0.0155
IGF2R,0.007597094,0.0715
BSPRY,-0.017320965,-0.0647
SPINK13,0.149090825,-0.0657
SPINK14,0.149090825,-0.0657
ZMYND15,-0.311921261,-0.0651
ZMYND19,-0.017320965,0.0168
DIAPH2-AS1,0.137465348,-0.0641
PLEK,-0.012013505,-0.0657
GRM1,0.007597094,-0.0628
PITPNC1,0.138631839,-0.0480
GRM3,0.090024224,-0.0657
GRM2,0.069167361,-0.0655
GRM5,-0.307547897,-0.0656
CA1,0.001962114,-0.0657
GRM4,0.007597094,-0.0657
GRM7,0.069167361,-0.0656
ZIC2,-0.299250908,-0.0651
CA3,0.001962114,-0.0656
ZIC3,0.206942167,-0.0657
CA2,0.001962114,-0.0648
GRM6,0.149090825,-0.0657
GRM8,0.086888997,-0.0651
CA4,0.138631839,-0.0657
ZIC1,0.069167361,-0.0657
CA7,-0.017533492,-0.0656
CA6,0.009316276,-0.0652
MYBL2,0.145746382,0.0418
CA9,-0.017320965,-0.0657
CA8,0.001962114,0.0123
MYBL1,0.001962114,-0.0337
SUN3,0.090024224,-0.0628
SUN2,0.157459459,0.0454
SUN1,0.090024224,0.1266
ATP6AP1,0.206942167,0.3154
ATP6AP2,-0.022056769,0.2006
CAD,-0.012013505,-0.0066
HUNK,-0.022589893,-0.0657
SUN5,0.145746382,-0.0657
CFAP100,0.069167361,-0.0657
ELF1,-0.299250908,-0.0143
ELF2,-0.024437013,-0.0217
GFOD1,0.007597094,0.2418
ELF3,0.028480749,-0.0656
ELF4,0.206942167,-0.0415
ELF5,-0.034413147,-0.0657
MIR4536-2,-0.022056769,-0.0657
GFOD2,-0.017533492,-0.0375
CAT,-0.034413147,0.1023
MIR4536-1,-0.022056769,-0.0657
SPATA31D1,-0.017320965,-0.0532
ZMYND10,0.069167361,-0.0624
ZMYND11,-0.019512463,0.0037
ZMYND12,0.009316276,-0.0623
SHANK3,-0.326962526,-0.0604
SHANK2,0.54426163,-0.0652
PLEC,0.001962114,0.0479
SHANK1,-0.118910762,-0.0645
RRN3,-0.017533492,-0.0058
DAPL1,-0.017868237,-0.0654
CBL,-0.307956395,-0.0510
FBXL21P,0.149090825,-0.0657
SV2C,-0.024303055,-0.0657
SV2B,-0.02206008,-0.0651
SV2A,0.028480749,-0.0547
TBX21,0.138631839,-0.0657
TBX20,0.090024224,-0.0655
CLVS2,0.007597094,-0.0647
SPATA31E1,-0.017320965,-0.0657
CLVS1,0.001962114,-0.0657
RRM1,-0.034413147,0.0645
RRM2,-0.012013505,0.1781
CCK,0.069167361,-0.0654
ZIC4,0.069167361,-0.0657
HS3ST5,0.007597094,-0.0652
HS3ST6,-0.017533492,-0.0657
ZIC5,-0.299250908,-0.0657
SUOX,0.02259772,-0.0325
TBX19,0.028480749,-0.0577
HS3ST4,-0.017533492,-0.0657
CFC1,-0.360438566,-0.0652
HS3ST1,-0.024437013,-0.0625
TBX18,0.007597094,-0.0531
HS3ST2,-0.017533492,-0.0656
CD2,0.310904081,-0.0657
TBX15,0.310904081,-0.0654
CD4,0.02259772,-0.0656
CCS,-0.305762488,-0.0387
CD6,-0.305762488,-0.0657
CD5,-0.305762488,-0.0657
TBX10,-0.319305828,-0.0656
CD7,0.138631839,-0.0657
CD9,0.02259772,0.0831
MIR6134,-0.022056769,-0.0657
VPS29,0.009119102,0.1582
CDA,0.009316276,-0.0645
FRMPD3,0.206942167,-0.0657
FRMPD4,-0.022056769,-0.0652
CLEC10A,-0.311921261,-0.0657
FRMPD1,-0.017320965,-0.0657
RRP1,-0.022589893,0.0056
FRMPD2,-0.019512463,-0.0657
GRPR,-0.022056769,-0.0644
ELK1,-0.022056769,0.0118
RRP8,-0.034413147,-0.0098
RRP9,0.069167361,0.0475
ELK3,0.02259772,0.0081
ELK4,0.028480749,-0.0302
ALCAM,0.069167361,0.0213
SCN11A,0.069167361,-0.0655
VPS35,-0.017533492,0.1328
VPS36,-0.299250908,-0.0251
VPS39,-0.02206008,0.0086
VPS18,-0.02206008,0.0068
CLEC11A,-0.118910762,0.0211
HUS1,0.090024224,-0.0058
CEL,-0.017320965,-0.0650
NUP93,-0.017533492,0.1360
BCAN,0.028480749,-0.0599
BCAM,-0.118910762,-0.0641
SCN10A,0.069167361,-0.0657
HECW2,-0.017868237,-0.0643
HECW1,0.090024224,-0.0654
TARS2,0.028480749,-0.0260
SRFBP1,0.149090825,-0.0282
NUP98,-0.034413147,0.0372
TARS3,-0.02206008,-0.0437
TARS1,-0.302716366,0.0493
VPS25,0.138631839,0.2406
CFB,0.007597094,-0.0620
VPS28,0.001962114,0.0972
CFD,0.00393085,-0.0515
CFH,0.028480749,-0.0399
PLEKHA8P1,0.02259772,-0.0397
CFI,-0.024437013,-0.0652
CFP,-0.022056769,-0.0644
RRP7A,0.578933663,0.1237
NUP85,0.138631839,0.0521
VPS11,-0.307956395,-0.0148
RRS1,0.001962114,0.0197
ST3GAL4,-0.307956395,0.2182
ST3GAL5,-0.012013505,0.0348
ST3GAL6,0.069167361,0.5598
NUP88,-0.311921261,0.0305
HOXA11-AS,0.090024224,-0.0654
CGA,0.007597094,-0.0657
ST3GAL1,0.001962114,0.0171
ST3GAL2,-0.017533492,-0.0226
ST3GAL3,0.009316276,-0.0377
VPS16,0.077752436,0.0321
PLK4,-0.024437013,-0.0222
LRRC37A3,0.138631839,-0.0529
LRRC37A2,0.138631839,-0.0452
ARL14EP,-0.034413147,-0.0231
PLK3,0.009316276,-0.0402
NFE2,0.02259772,-0.0598
NFE4,0.086888997,-0.0641
PLK5,0.00393085,-0.0651
APOOL,0.137465348,-0.0363
GTF2IRD2,0.090024224,0.0158
PLK2,-0.024303055,-0.0402
MCAM,-0.307956395,0.1370
PLK1,-0.017533492,0.0480
CGN,0.028480749,-0.0603
MCAT,-0.333540031,-0.0493
ELL2,0.149090825,-0.0282
ELL3,-0.02206008,-0.0575
GTF2IRD1,0.090024224,-0.0266
BPIFC,-0.310055176,-0.0657
MOCS2,-0.024303055,0.0030
MOCS3,0.145746382,-0.0463
STON1,-0.012013505,-0.0621
CHM,0.137465348,-0.0249
STON2,-0.011910252,-0.0628
MCEE,-0.012013505,-0.0451
ELOA,0.009316276,0.0437
ELOB,-0.017533492,0.3745
RRP12,-0.019512463,0.0428
ELOC,0.001962114,0.2420
CIC,-0.118910762,-0.0013
RRP15,0.028480749,-0.0142
ZIK1,-0.103938433,-0.0578
EDARADD,0.028480749,-0.0656
CT45A10,0.206942167,0.0003
RPS6KL1,-0.011910252,-0.0655
EXOC8,0.028480749,-0.0459
EXOC7,0.138631839,0.0998
PLLP,-0.017533492,-0.0440
ECRG4,-0.012013505,-0.0655
CIT,0.009119102,0.0331
EXOC4,0.086888997,0.0257
PLIN4,0.00393085,-0.0653
PLIN3,0.00393085,0.0266
EXOC3,-0.302716366,-0.0183
PLIN2,-0.017320965,-0.0649
EXOC6,-0.019512463,-0.0265
PLIN1,-0.02206008,-0.0655
EXOC5,-0.011910252,0.0688
RCCD1,-0.02206008,0.0008
MOCS1,0.007597094,-0.0423
EXOC2,0.007597094,-0.0256
PLIN5,0.00393085,-0.0653
EXOC1,-0.024437013,0.0109
NFIX,0.00393085,0.0032
DCAF12L2,0.206942167,-0.0657
PRUNE2,-0.017320965,-0.0576
DCAF12L1,0.206942167,-0.0656
PRUNE1,0.028480749,-0.0391
METTL21A,-0.017868237,0.0054
APOL5,-0.310055176,-0.0657
APOL4,-0.310055176,-0.0657
METTL21C,-0.299250908,-0.0656
APOL6,-0.310055176,-0.0591
RASSF10,-0.034413147,-0.0657
RRP36,0.007597094,0.0787
CKB,-0.011910252,-0.0018
APOL1,-0.310055176,-0.0371
PAIP2,0.149090825,0.3208
ZIM2,-0.103938433,-0.0636
APOL3,-0.310055176,-0.0616
APOL2,-0.310055176,-0.0328
ZIM3,-0.103938433,-0.0657
PAIP1,-0.302716366,0.0215
HIPK4,-0.118910762,-0.0656
BCHE,0.069167361,0.0447
CKM,-0.118910762,-0.0657
ARHGEF9-IT1,0.137465348,-0.0656
MCF2,0.206942167,-0.0657
MOCOS,-0.026310323,-0.0517
ELP1,-0.017320965,-0.0207
RFLNB,-0.311921261,-0.0550
G0S2,0.028480749,-0.0649
ELP2,-0.026310323,0.0995
ELP3,0.001962114,-0.0027
RRP1B,-0.022589893,-0.0159
ELP4,-0.034413147,-0.0377
HIPK1,0.310904081,0.0079
ELP5,-0.311921261,-0.0103
ELP6,0.069167361,0.0398
