HGNC_Symbol,log2R_CNA,Z_Score
SPDEF,0.174645261,-0.0820
MBD3,0.008156107,0.0865
MBD4,0.010592342,-0.0387
MBD5,0.004681618,-0.0478
MBD6,0.025029741,0.0274
PKLR,-0.035338513,-0.0816
BIK,0.203112464,-0.0808
KCNB1,0.310628638,-0.0817
KCNB2,0.081014698,-0.0820
MBD1,0.023606772,0.0494
MBD2,0.023606772,0.1284
ADAM33,-0.145303567,-0.0820
ADAM32,0.081014698,-0.0816
KIAA2013,-0.035338513,0.0021
ADAM30,-0.035338513,-0.0820
MAP2K4P1,0.104828277,-0.0813
PKN2,-0.035338513,-0.0263
MITD1,0.004681618,-0.0260
PKN1,0.008156107,0.0129
KCNG1,0.310628638,0.0319
KCNG2,0.023606772,-0.0816
KCNG3,0.004681618,-0.0763
KCNG4,-0.006857463,-0.0820
RASL11B,-0.02533619,-0.0810
FBXO27,0.008156107,-0.0725
RASL11A,0.074730997,-0.0787
FBXO28,-0.022301807,-0.0185
FBXO25,0.081014698,-0.0180
GOLIM4,0.010592342,-0.0214
FBXO24,0.19480524,-0.0810
FBXO21,-0.07734153,-0.0360
FBXO22,-0.151658912,0.0247
FADS3,0.109133608,0.0868
FADS2,0.109133608,0.0325
PTAR1,-0.045428437,-0.0008
POFUT2,-0.039659197,0.0126
FNTA,0.081014698,0.1403
MYBPHL,-0.035338513,-0.0819
FADS6,0.008019439,-0.0820
POFUT1,0.310628638,0.1103
FNTB,-0.016630703,-0.0224
NEK1,-0.021632015,-0.0658
TNFRSF8,-0.035338513,-0.0820
NEK2,-0.022301807,-0.0793
NEK3,0.074730997,-0.0396
TNFRSF4,-0.035338513,-0.0820
POTEA,0.081014698,-0.0820
FADS1,0.109133608,0.0863
KCNH1,-0.022301807,-0.0781
KCNH2,0.194459056,-0.0820
PIAS4,0.008156107,-0.0446
KCNH3,0.025029741,-0.0815
PIAS3,-0.035338513,-0.0025
KCNH4,0.008019439,-0.0815
DGAT2,0.340023013,-0.0610
KCNH5,-0.016630703,-0.0820
DGAT1,0.081014698,0.0289
KCNH6,0.008019439,-0.0820
KCNH7,0.004681618,-0.0820
FBXO16,0.081014698,-0.0607
KCNH8,0.010592342,-0.0814
STX8,0.008019439,0.0954
FBXO17,0.008156107,0.0260
STX7,-0.140240844,0.3497
FBXO15,0.023606772,-0.0817
FBXO10,-0.160078721,-0.0616
FBXO11,0.004681618,0.0480
PIAS2,0.023606772,-0.0136
PIAS1,-0.151658912,-0.0468
LENG1,0.008156107,-0.0528
NPAS4,0.109133608,-0.0820
MINPP1,-0.159448665,-0.0236
DMTF1,0.19480524,0.0468
PKP2,0.025029741,-0.0820
PKP1,-0.022301807,-0.0820
PKP4,0.004681618,0.0376
PKP3,-0.011793452,-0.0787
BLK,0.081014698,-0.0818
BLM,-0.151658912,-0.0771
KCNE2,-0.039659197,-0.0815
KCNE3,0.340023013,-0.0810
KCNE4,-0.0004091,-0.0135
ZC4H2,0.17063494,-0.0819
KCNE5,-0.058335399,-0.0817
IREB2,-0.151658912,-0.0304
FBXO47,0.008019439,-0.0820
FBXO48,0.004681618,-0.0811
FBXO45,0.010592342,-0.0535
FBXO46,0.008156107,-0.0548
FBXO43,0.081014698,-0.0816
FBXO44,-0.035338513,0.0411
NPAS1,0.008156107,-0.0744
FBXO41,0.004681618,-0.0478
CCDC144A,0.008019439,-0.0715
NPAS2,0.004681618,0.1447
FBXO42,-0.035338513,-0.0516
NPAS3,-0.016630703,-0.0781
FBXO40,0.010592342,-0.0820
CCDC144B,0.008019439,-0.0591
MBIP,-0.016630703,-0.0404
BMF,-0.151658912,-0.0543
NEK8,0.008019439,-0.0714
NEK9,-0.016630703,0.0764
KCNF1,0.004681618,-0.0820
SDF2L1,0.01681102,0.0598
NEK4,0.010592342,-0.0397
HTR1E,-0.140240844,-0.0820
RASL10A,0.203112464,-0.0818
NEK5,0.074730997,-0.0783
HTR1F,0.010592342,-0.0818
RASL10B,0.008019439,-0.0810
FBXO38,0.036531796,-0.0115
NEK6,-0.045428437,0.0919
TNFRSF9,-0.035338513,-0.0820
STYX,-0.016630703,-0.0642
FBXO39,0.008019439,-0.0820
NEK7,-0.022301807,0.0519
HTR1A,0.034225304,-0.0820
FBXO36,-0.0004091,-0.0789
HTR1B,-0.140240844,-0.0820
FBXO34,-0.016630703,-0.0510
BMX,0.150127873,-0.0798
FBXO32,0.081014698,0.1746
FBXO33,-0.016630703,-0.0464
FBXO30,-0.140240844,-0.0706
FBXO31,-0.006857463,0.0142
FAM90A1,0.025029741,-0.0790
DRAP1,0.109133608,0.5296
VNN3P,-0.140240844,-0.0820
SLC49A4,0.010592342,-0.0321
MNAT1,-0.016630703,0.0368
SLC49A3,-0.02533619,-0.0819
PIWIL2,0.081014698,-0.0817
BCAR3,-0.035338513,-0.0362
KCNK5,0.174645261,-0.0813
PIWIL1,-0.07734153,-0.0820
KCNK6,0.008156107,-0.0807
ALAS2,0.17063494,-0.0820
KCNK7,0.109133608,-0.0806
PIWIL4,0.340023013,-0.0816
ALAS1,0.010592342,0.0415
PIWIL3,0.01681102,-0.0820
KCNK9,0.081014698,-0.0820
ONECUT2,0.023606772,-0.0819
ONECUT3,0.008156107,-0.0820
ONECUT1,-0.151658912,-0.0796
HTR2B,-0.0004091,0.3459
HTR2C,-0.058335399,-0.0820
PPWD1,0.034225304,-0.0033
NENF,-0.022301807,0.0919
HTR2A,0.074730997,-0.0819
TNFSF13B,0.074730997,-0.0756
HCFC1-AS1,0.156599115,-0.0815
BOC,0.010592342,-0.0692
SPDL1,0.036531796,-0.0479
NEO1,-0.151658912,-0.0608
BCAS2,-0.035338513,0.0210
BOK,-0.0004091,-0.0807
MBL2,-0.159448665,-0.0820
BCAS1,0.310628638,-0.0819
SLC36A1,0.036531796,-0.0574
BCAS4,0.310628638,-0.0730
BCAS3,0.008019439,0.1803
SLC36A3,0.036531796,-0.0820
SLC36A2,0.036531796,-0.0820
PIANP,0.025029741,-0.0815
VPS13C,-0.151658912,-0.0519
HTR3E,0.010592342,-0.0820
DHPS,0.008156107,0.1551
VPS13D,-0.035338513,-0.0610
VPS13A,-0.045428437,-0.0357
HTR3C,0.010592342,-0.0820
HTR3D,0.010592342,-0.0820
VPS13B,0.081014698,-0.0596
HTR3A,-0.194518358,-0.0820
HTR3B,-0.194518358,-0.0820
RABGGTB,-0.035338513,0.3001
RABGGTA,-0.016630703,-0.0137
NEMF,-0.016630703,0.0893
C1D,0.004681618,-0.0076
BPI,0.310628638,-0.0820
BCAT1,0.025029741,-0.0756
BCAT2,0.008156107,-0.0119
C1S,0.025029741,-0.0582
C1R,0.025029741,-0.0617
LRTM2,0.025029741,-0.0820
LRTM1,0.010592342,-0.0820
LENG9,0.008156107,-0.0675
KCNQ5-IT1,-0.140240844,NA
LENG8,0.008156107,0.1527
IL2RG,-0.072343228,-0.0820
DRAM1,-0.07734153,-0.0400
AWAT1,-0.072343228,-0.0819
U2AF2,0.008156107,0.3951
AWAT2,-0.072343228,-0.0820
DRAM2,-0.035338513,0.0619
SLC36A4,0.340023013,0.0162
KCNJ1,-0.194518358,-0.0820
TSPOAP1,0.008019439,-0.0820
KCNJ2,0.008019439,-0.0731
KCNJ3,0.004681618,-0.0820
KCNJ4,0.203112464,-0.0816
KCNJ5,-0.194518358,-0.0820
COL26A1,0.194459056,-0.0810
KCNJ6,-0.039659197,-0.0820
KCNJ8,0.025029741,-0.0820
GPKOW,-0.059359202,-0.0426
KCNJ9,-0.035338513,-0.0820
HTR5A,0.194459056,-0.0820
GSTZ1,-0.016630703,-0.0174
IL2RA,-0.159448665,-0.0820
IL2RB,0.203112464,-0.0772
KCNK1,-0.022301807,-0.0820
KCNK2,-0.022301807,-0.0795
BCAR1,-0.006857463,0.0745
KCNK3,0.004681618,-0.0820
CDRT15,0.008019439,-0.0815
KCNK4,0.109133608,-0.0820
SLC23A3,-0.0004091,-0.0792
SLC23A2,-0.145303567,0.0841
CERK,0.203112464,0.0676
SLC23A1,0.036531796,-0.0817
LGALSL,0.004681618,-0.0428
CCP110,-0.006857463,-0.0683
PEX26,0.01681102,0.0248
C4B,0.174645261,-0.0794
LGALS4,0.008156107,-0.0818
LGALS3,-0.016630703,4.3144
C4A,0.174645261,-0.0785
LGALS2,0.203112464,-0.0820
IL36A,0.004681618,-0.0820
HMGN2P46,-0.151658912,-0.0804
LGALS1,0.203112464,2.0169
IL36B,0.004681618,-0.0820
BSG,0.008156107,1.1842
LGALS9,0.008019439,-0.0817
ATXN7L1,0.194459056,-0.0455
BSN,0.010592342,-0.0809
LGALS8,-0.022301807,0.0133
ATXN7L2,-0.035338513,-0.0736
ATXN7L3,0.008019439,0.0567
CER1,-0.008014924,-0.0820
LIMCH1,-0.02533619,-0.0816
BSX,-0.194518358,-0.0820
GOLPH3L,-0.035338513,-0.0493
BTC,-0.021632015,-0.0820
BTD,0.010592342,0.0005
CFDP1,-0.006857463,0.0455
CRISPLD1,0.081014698,-0.0262
SOAT1,-0.022301807,0.0334
SOAT2,0.025029741,-0.0820
CRISPLD2,-0.006857463,-0.0816
KCNQ1,-0.011793452,-0.0820
NINJ2,0.025029741,-0.0819
SUB1,0.034225304,0.4489
KCNQ2,0.310628638,-0.0818
NINJ1,-0.045428437,0.0067
BTK,0.104828277,-0.0806
KCNQ3,0.081014698,-0.0820
KCNQ4,-0.035338513,-0.0772
KCNQ5,-0.140240844,-0.0550
CES3,-0.006857463,-0.0805
CES2,-0.006857463,0.0687
CES1,-0.006857463,-0.0648
CETP,-0.006857463,-0.0820
GRB7,0.008019439,-0.0820
DHX8,0.008019439,0.0011
RRAD,-0.006857463,-0.0819
DHX9,-0.022301807,0.2419
ZBTB1,-0.016630703,0.0064
ZBTB5,-0.160078721,-0.0716
ZBTB4,0.008019439,-0.0065
CFAP126,-0.035338513,-0.0820
ZBTB3,0.109133608,-0.0682
ZBTB2,-0.140240844,-0.0517
NEU2,-0.0004091,-0.0820
PKHD1,-0.140240844,-0.0820
NKAIN2,-0.140240844,-0.0820
NKAIN1,-0.035338513,-0.0766
NEU3,0.340023013,0.0447
NEU4,-0.0004091,-0.0820
NKAIN4,0.310628638,-0.0820
MC2R,0.023606772,-0.0820
NKAIN3,0.081014698,-0.0814
MRNIP,0.036531796,-0.0206
RRAS,0.008156107,0.0200
RACGAP1,0.025029741,-0.0530
NEU1,0.174645261,0.0854
H3C1,0.174645261,-0.0819
KCNN1,0.008156107,-0.0565
H3C3,0.174645261,-0.0820
KCNN2,0.036531796,0.0028
H3C2,0.174645261,-0.0820
KCNN3,-0.035338513,-0.0816
KCNN4,0.008156107,-0.0651
H3C4,0.174645261,-0.0820
H3C7,0.174645261,-0.0820
H3C6,0.174645261,-0.0742
BBS2,-0.006857463,0.0150
NTNG1,-0.035338513,-0.0820
SLC10A4,-0.02533619,-0.0820
BBS1,0.109133608,-0.0167
NTNG2,-0.045428437,-0.0818
SLC10A5,0.081014698,-0.0817
SLC10A6,-0.021632015,-0.0820
XBP1,0.01681102,0.2518
SLC10A7,-0.021632015,-0.0700
YES1,0.023606772,-0.0068
SLC10A1,-0.016630703,-0.0819
SPDYC,0.109133608,-0.0820
SLC10A2,0.074730997,-0.0820
SLC10A3,0.156599115,-0.0159
SUCO,-0.022301807,-0.0093
IL36G,0.004681618,-0.0818
CPLANE1,0.034225304,-0.0620
CPLANE2,-0.035338513,-0.0682
NET1,-0.159448665,-0.0576
ZBTB9,0.174645261,-0.0350
PEX5L,0.010592342,-0.0711
MC1R,-0.006857463,-0.0334
ZBTB6,-0.045428437,-0.0659
OR4D11,0.109133608,-0.0820
SPDYA,0.004681618,-0.0790
GRB2,0.008019439,0.1001
GRAP,0.008019439,-0.0817
OR3A4P,0.008019439,-0.0820
C8B,-0.035338513,-0.0820
TFB1M,-0.140240844,-0.0475
C8A,-0.035338513,-0.0820
MC4R,0.023606772,-0.0809
KCNT1,-0.045428437,-0.0819
C8G,-0.045428437,-0.0754
KCNT2,-0.022301807,-0.0814
SUFU,-0.159890276,-0.0642
BBS9,-0.0361531,-0.0578
FCER1A,-0.035338513,-0.0820
BBS7,-0.021632015,-0.0366
BBS5,0.004681618,0.0573
BBS4,-0.151658912,-0.0390
EIF5AL1,-0.159448665,-0.0807
H3C8,0.174645261,-0.0819
PCYT1B,-0.044997061,-0.0814
ZHX2,0.081014698,-0.0745
ZHX3,0.310628638,0.0695
FCER1G,-0.035338513,-0.0779
PCYT1A,0.010592342,0.0653
AGTRAP,-0.035338513,0.0680
CACYBP,-0.022301807,0.4550
TFB2M,0.098576185,0.0106
ZHX1,0.081014698,-0.0004
RNF144A,0.004681618,0.0177
MC3R,0.310628638,-0.0817
RNF144B,0.174645261,-0.0659
KCNU1,0.081014698,-0.0819
PITPNM1,0.109133608,0.0355
PITPNM3,0.008019439,-0.0817
PITPNM2,-0.07734153,-0.0522
TAX1BP1,-0.0361531,0.3563
FAM193B,0.036531796,0.0783
TAX1BP3,0.008019439,0.1683
FAM32A,0.008156107,0.1526
FAM193A,-0.02533619,-0.0389
SSNA1,-0.045428437,0.0917
NEXN,-0.035338513,-0.0746
ZFX-AS1,-0.044997061,-0.0820
PEX16,-0.011793452,-0.0204
PEX19,-0.035338513,0.1194
KLHL1,0.074730997,-0.0820
KLHL2,-0.021632015,-0.0541
KLHL3,0.036531796,-0.0792
PEX10,-0.035338513,0.0253
KLHL4,0.104828277,-0.0789
KCNRG,0.074730997,-0.0787
CFAP157,-0.045428437,-0.0784
PEX12,0.008019439,-0.0658
PEX13,0.004681618,-0.0398
MIR450A1,-0.058335399,-0.0820
MIR450A2,-0.058335399,-0.0820
PEX14,-0.035338513,-0.0425
KLHL9,-0.008014924,-0.0251
ETAA1,0.004681618,-0.0686
TFAP4,-0.006857463,-0.0291
KCNS1,0.310628638,-0.0820
KLHL5,-0.02533619,-0.0240
KLHL6,0.010592342,-0.0816
KCNS2,0.081014698,-0.0818
KLHL7,0.09439217,0.0337
KCNS3,0.004681618,-0.0593
MC5R,0.023606772,-0.0820
CFAP161,-0.151658912,-0.0818
KLHL8,-0.021632015,-0.0517
INPPL1,0.109133608,0.3947
PLAT,0.081014698,1.4462
PLB1,0.004681618,-0.0805
IGF1R,-0.151658912,-0.0383
TXN2,0.203112464,0.2487
PPIP5K1,-0.151658912,-0.0393
PLAU,-0.159448665,-0.0820
PPIP5K2,0.036531796,0.0285
ENPP2,0.081014698,0.0618
RXYLT1,0.025029741,0.0375
ENPP1,-0.140240844,-0.0740
ENPP4,-0.140240844,-0.0820
ENPP3,-0.140240844,-0.0818
ENPP6,-0.021632015,-0.0820
ENPP5,-0.140240844,-0.0820
ENPP7,0.008019439,-0.0820
CARD10,0.203112464,-0.0738
ADAM11,0.008019439,-0.0751
ADAM10,-0.151658912,0.2789
DHDDS,-0.035338513,0.0159
ADAM19,0.036531796,-0.0672
ADAM18,0.081014698,-0.0820
ADAM17,0.004681618,-0.0107
BRMS1,0.109133608,0.1514
ADAM15,-0.035338513,0.1448
CARD19,-0.045428437,0.0537
ADAM12,-0.159890276,-0.0689
CARD17,-0.194518358,-0.0820
CARD18,-0.194518358,-0.0820
PLAA,-0.160078721,-0.0131
CARD16,-0.194518358,0.1964
CARD14,0.008019439,-0.0725
CARD11,0.09439217,-0.0820
HTRA3,-0.02533619,-0.0820
HTRA4,0.081014698,-0.0820
PLD5,0.098576185,-0.0820
HTRA1,-0.159890276,0.2323
PLD4,-0.016630703,-0.0814
HTRA2,0.004681618,0.0149
DAPP1,-0.021632015,-0.0819
PLD6,0.008019439,-0.0599
PLD1,0.010592342,-0.0250
PLD3,0.008156107,0.4990
PLD2,0.008019439,-0.0268
GRK1,-0.489246592,-0.0820
KCNV1,0.081014698,-0.0820
GRK3,0.01681102,-0.0140
KCNV2,-0.008014924,-0.0813
GRK2,0.109133608,0.0466
GRK5,-0.159890276,-0.0660
GRK4,-0.02533619,-0.0733
GRK7,0.010592342,-0.0820
GRK6,0.036531796,-0.0180
PIBF1,0.074730997,-0.0517
CHCHD10,0.01681102,0.3567
FAM199X,0.104828277,0.0121
IGF2R,-0.140240844,0.1391
BSPRY,-0.045428437,-0.0820
SPINK13,0.036531796,-0.0820
SPINK14,0.036531796,-0.0820
ZMYND15,0.008019439,-0.0805
ZMYND19,-0.045428437,0.0271
DIAPH2-AS1,0.104828277,-0.0818
PLEK,0.004681618,-0.0819
GRM1,-0.140240844,-0.0818
PITPNC1,0.008019439,-0.0246
GRM3,0.19480524,-0.0820
GRM2,0.010592342,-0.0819
CA1,0.081014698,-0.0819
GRM5,0.340023013,-0.0811
GRM4,0.174645261,-0.0820
CA3,0.081014698,-0.0819
ZIC2,0.074730997,-0.0728
GRM7,0.010592342,-0.0807
GRM6,0.036531796,-0.0820
ZIC3,-0.058335399,-0.0820
CA2,0.081014698,-0.0819
CA4,0.008019439,-0.0820
GRM8,0.194459056,-0.0820
ZIC1,0.010592342,-0.0271
CA7,-0.006857463,-0.0816
CA6,-0.035338513,-0.0820
CA9,-0.160078721,-0.0820
MYBL2,0.310628638,-0.0595
CA8,0.081014698,0.2164
MYBL1,0.081014698,-0.0742
SUN3,-0.0361531,-0.0814
SUN2,0.203112464,0.0401
SUN1,0.09439217,0.0977
ATP6AP1,0.156599115,0.3958
CAD,0.004681618,0.0068
ATP6AP2,-0.044997061,0.2645
HUNK,-0.039659197,-0.0817
SUN5,0.310628638,-0.0820
ELF1,0.074730997,0.1265
CFAP100,0.010592342,-0.0820
ELF2,-0.021632015,-0.0397
ELF3,-0.022301807,-0.0818
GFOD1,0.174645261,-0.0652
ELF4,-0.058335399,-0.0553
MIR4536-2,0.17063494,-0.0820
ELF5,-0.011793452,-0.0820
CAT,-0.011793452,0.0583
MIR4536-1,0.17063494,-0.0820
GFOD2,-0.006857463,-0.0410
SPATA31D1,-0.045428437,-0.0820
ZMYND10,0.010592342,-0.0814
ZMYND11,-0.159448665,-0.0227
SHANK3,0.203112464,-0.0526
ZMYND12,-0.035338513,-0.0706
SHANK2,0.109133608,-0.0820
SHANK1,0.008156107,-0.0631
PLEC,0.081014698,0.2532
RRN3,-0.006857463,0.0199
DAPL1,0.004681618,-0.0820
CBL,-0.194518358,-0.0581
FBXL21P,0.036531796,-0.0820
SV2C,0.036531796,-0.0820
SV2B,-0.151658912,-0.0816
SV2A,-0.035338513,-0.0016
TBX21,0.008019439,-0.0820
TBX20,-0.0361531,-0.0820
CLVS2,-0.140240844,-0.0820
SPATA31E1,-0.045428437,-0.0820
CLVS1,0.081014698,-0.0820
RRM1,-0.011793452,-0.0339
RRM2,0.004681618,-0.0584
HS3ST5,-0.140240844,-0.0818
ZIC4,0.010592342,-0.0691
CCK,0.010592342,-0.0820
ZIC5,0.074730997,-0.0820
HS3ST6,-0.006857463,-0.0820
SUOX,0.025029741,-0.0477
HS3ST4,-0.006857463,-0.0820
TBX19,0.110855199,-0.0769
HS3ST1,-0.02533619,-0.0731
TBX18,-0.140240844,-0.0820
CFC1,0.004681618,-0.0820
HS3ST2,-0.006857463,-0.0820
CD2,-0.035338513,-0.0820
TBX15,-0.035338513,-0.0818
CCS,0.109133608,0.0602
CD4,0.025029741,-0.0819
CD6,0.109133608,-0.0820
CD5,0.109133608,-0.0820
TBX10,0.109133608,-0.0820
CD7,0.008019439,-0.0820
CD9,0.025029741,0.0440
MIR6134,-0.044997061,-0.0820
CDA,-0.035338513,-0.0815
VPS29,-0.07734153,0.1498
FRMPD3,-0.058335399,-0.0820
FRMPD4,0.150127873,-0.0819
CLEC10A,0.008019439,-0.0820
FRMPD1,-0.160078721,-0.0819
FRMPD2,-0.159448665,-0.0820
RRP1,-0.039659197,0.0600
GRPR,-0.044997061,-0.0815
ELK1,0.171037116,0.0454
RRP8,-0.011793452,-0.0244
ELK3,0.1650412,0.0620
RRP9,0.010592342,0.0345
ELK4,-0.022301807,-0.0522
ALCAM,0.010592342,0.0197
SCN11A,0.010592342,-0.0820
VPS35,-0.006857463,0.1548
VPS36,0.074730997,0.0692
VPS39,-0.151658912,0.0031
VPS18,-0.151658912,-0.0175
CLEC11A,0.008156107,0.1854
HUS1,-0.0361531,-0.0119
CEL,-0.045428437,-0.0816
NUP93,-0.006857463,0.1890
BCAN,-0.035338513,-0.0092
SCN10A,0.010592342,-0.0820
BCAM,0.008156107,-0.0641
HECW2,0.263048439,-0.0784
HECW1,-0.0361531,-0.0787
SRFBP1,0.036531796,-0.0307
TARS2,-0.035338513,-0.0227
TARS3,-0.151658912,-0.0690
NUP98,-0.011793452,0.0510
TARS1,0.034225304,0.2827
VPS25,0.008019439,0.2331
CFB,0.174645261,-0.0814
VPS28,0.081014698,0.2062
CFD,0.008156107,-0.0815
PLEKHA8P1,0.025029741,-0.0292
CFH,-0.022301807,-0.0800
CFI,-0.021632015,-0.0819
CFP,0.171037116,-0.0803
RRP7A,0.203112464,0.2097
NUP85,0.008019439,0.0006
ST3GAL4,-0.194518358,0.3460
RRS1,0.081014698,0.1148
VPS11,-0.194518358,-0.0283
ST3GAL5,0.004681618,0.0844
ST3GAL6,0.010592342,0.2318
NUP88,0.008019439,0.0535
HOXA11-AS,-0.0361531,-0.0786
CGA,-0.140240844,-0.0820
ST3GAL1,0.081014698,0.0079
ST3GAL2,-0.006857463,0.0131
VPS16,-0.145303567,-0.0191
ST3GAL3,-0.035338513,-0.0451
LRRC37A3,0.008019439,-0.0770
PLK4,-0.021632015,-0.0766
LRRC37A2,0.008019439,-0.0662
NFE2,0.025029741,-0.0804
PLK3,-0.035338513,0.0419
ARL14EP,-0.011793452,-0.0142
PLK5,0.008156107,-0.0818
NFE4,0.194459056,-0.0820
APOOL,0.104828277,-0.0371
GTF2IRD2,-0.0361531,-0.0501
PLK2,0.034225304,0.0247
MCAM,-0.194518358,0.1020
PLK1,-0.006857463,-0.0745
CGN,-0.035338513,-0.0788
ELL2,0.036531796,-0.0336
MCAT,0.203112464,-0.0008
ELL3,-0.151658912,-0.0814
GTF2IRD1,-0.0361531,-0.0515
BPIFC,0.203112464,-0.0820
MOCS2,0.034225304,0.0495
MOCS3,0.310628638,-0.0517
STON1,0.004681618,-0.0609
CHM,0.104828277,-0.0267
STON2,-0.016630703,-0.0812
MCEE,0.004681618,-0.0588
ELOA,-0.035338513,0.0441
ELOB,-0.006857463,0.7681
RRP12,-0.159890276,-0.0027
ELOC,0.081014698,0.3724
CIC,0.008156107,0.0499
RRP15,-0.022301807,-0.0203
ZIK1,0.008156107,-0.0784
CT45A10,-0.058335399,-0.0820
EDARADD,-0.022301807,-0.0811
RPS6KL1,-0.016630703,-0.0682
EXOC8,-0.022301807,-0.0576
PLLP,-0.006857463,-0.0770
EXOC7,0.008019439,0.1075
ECRG4,0.004681618,-0.0819
CIT,-0.07734153,-0.0470
PLIN4,0.008156107,-0.0817
EXOC4,0.194459056,0.1038
EXOC3,0.034225304,0.0246
PLIN3,0.008156107,0.0476
PLIN2,-0.008014924,0.3431
EXOC6,-0.159890276,-0.0506
PLIN1,-0.151658912,-0.0819
EXOC5,-0.016630703,0.0876
RCCD1,-0.151658912,-0.0682
MOCS1,0.174645261,-0.0552
EXOC2,0.174645261,0.0127
PLIN5,0.008156107,-0.0818
EXOC1,-0.02533619,-0.0021
NFIX,0.008156107,0.0751
DCAF12L2,-0.058335399,-0.0814
PRUNE2,-0.045428437,-0.0681
DCAF12L1,-0.058335399,-0.0820
PRUNE1,-0.035338513,-0.0508
METTL21A,-0.0004091,-0.0156
APOL5,0.203112464,-0.0820
APOL4,0.203112464,-0.0820
METTL21C,0.074730997,-0.0820
APOL6,0.203112464,-0.0570
RASSF10,-0.011793452,-0.0809
RRP36,0.174645261,0.3005
CKB,-0.016630703,-0.0269
APOL1,0.203112464,-0.0624
PAIP2,0.036531796,0.1624
ZIM2,0.008156107,-0.0820
APOL3,0.203112464,-0.0801
PAIP1,0.034225304,0.2545
ZIM3,0.008156107,-0.0820
APOL2,0.203112464,0.0626
BCHE,0.010592342,0.2938
HIPK4,0.008156107,-0.0818
CKM,0.008156107,-0.0820
ARHGEF9-IT1,0.17063494,-0.0820
MCF2,-0.058335399,-0.0820
MOCOS,0.023606772,-0.0701
RFLNB,0.008019439,-0.0005
ELP1,-0.045428437,-0.0158
ELP2,0.023606772,0.0939
G0S2,-0.022301807,-0.0754
ELP3,0.081014698,0.0371
ELP4,-0.011793452,-0.0581
RRP1B,-0.039659197,0.0069
ELP5,0.008019439,0.0223
HIPK1,-0.035338513,-0.0423
ELP6,0.010592342,0.0233
HIPK3,-0.011793452,-0.0127
RFLNA,-0.07734153,-0.0820
HIPK2,0.194459056,-0.0661
