HGNC_Symbol,log2R_CNA,Z_Score
HTR1F,9,-0.0122
FBXO38,2,-0.0016
HTR1D,2,-0.0111
FBXO39,3,-0.0121
FBXO36,3,-0.0108
HTR1A,3,-0.0121
HTR1B,3,-0.0121
FBXO34,3,0.0069
FBXO32,2,0.0502
FBXO33,3,-0.0022
FBXO30,3,-0.0020
FAM90A1,2,-0.0121
FBXO31,2,-0.0020
AC107613.1,3,-0.0122
AGAP1-IT1,3,-0.0099
HTR2B,3,-0.0108
HTR2C,3,-0.0112
AC007066.3,3,-0.0118
HTR2A,3,-0.0048
HCFC1-AS1,2,-0.0090
AC005888.1,2,-0.0122
AL160006.1,2,-0.0097
MBL2,3,-0.0122
AP003484.1,3,-0.0122
VPS13C,3,0.0275
HTR3E,3,-0.0122
DHPS,3,-0.0104
VPS13D,2,0.0036
VPS13A,3,0.0099
HTR3C,3,-0.0121
HTR3D,3,-0.0122
VPS13B,2,-0.0003
HTR3A,3,-0.0122
HTR3B,3,-0.0121
CD24P4,NA,-0.0117
CD24P1,2,-0.0122
CD24P2,3,-0.0113
AC106774.1,3,-0.0122
TOLLIP-DT,3,-0.0103
IL2RG,3,-0.0122
AL078581.1,3,-0.0061
AL078581.4,3,-0.0086
AC113391.2,2,-0.0122
AL078581.2,3,-0.0085
AC113391.1,2,-0.0122
AL078581.3,3,-0.0122
CNPY2-AS1,2,-0.0118
CYP4A27P,2,-0.0122
OR7E55P,9,-0.0122
OR7E53P,3,-0.0122
AC067968.1,2,-0.0122
GPKOW,2,0.0177
TRDJ2,3,-0.0122
TRDJ3,3,-0.0122
TRDJ1,3,-0.0116
HTR5A,5,-0.0122
AC093382.1,3,-0.0113
IL2RA,3,-0.0122
ANKRD62P1-PARP4P3,3,-0.0120
TRDJ4,3,-0.0122
IL2RB,3,-0.0119
AL035670.1,3,-0.0121
CYP4A26P,2,-0.0122
AC067968.2,2,-0.0121
RNU7-9P,3,-0.0117
AC106045.1,NA,-0.0122
AC002996.1,2,-0.0122
OR2AH1P,3,-0.0122
AC007795.1,3,-0.0122
PEX26,3,-0.0028
AC010941.1,2,-0.0122
IL36A,3,-0.0122
IL36B,3,-0.0122
OR7E43P,2,-0.0122
AC090740.1,2,-0.0122
RNU7-8P,2,-0.0122
AL451049.1,3,-0.0122
SEZ6L-AS1,3,-0.0122
DMD-AS3,3,-0.0122
ZNF542P,2,-0.0053
AC098828.1,5,-0.0122
CRISPLD1,2,0.0070
CRISPLD2,2,0.0124
TBC1D26-AS1,3,-0.0122
DOCK9-DT,3,-0.0103
DHX8,3,0.0120
DHX9,3,0.0911
AC116533.1,3,-0.0041
AC080013.1,3,-0.0109
MC2R,3,-0.0122
AC093142.1,3,-0.0116
AC080013.2,3,-0.0119
AC080013.3,3,-0.0122
AC080013.4,3,-0.0117
STK25P1,3,-0.0122
OR7E47P,2,-0.0121
AC005252.2,2,-0.0122
AC005252.3,2,-0.0121
AC005252.4,2,-0.0122
SLC10A4,2,-0.0121
SLC10A5,2,-0.0119
SLC10A6,2,-0.0121
AC005252.1,2,-0.0122
SLC10A7,2,-0.0102
TRDV2,3,-0.0122
TRDV3,3,-0.0122
SLC10A1,3,-0.0097
SLC10A2,3,-0.0122
SLC10A3,2,0.0206
TRDV1,3,-0.0122
IL36G,3,-0.0121
AC022023.1,3,-0.0122
AC022023.2,3,-0.0120
PEX5L,3,-0.0117
AL162393.1,4,-0.0121
MC1R,2,-0.0111
AL021368.5,NA,-0.0122
AL021368.1,3,-0.0122
AL021368.2,3,-0.0115
AL021368.3,3,-0.0121
AL021368.4,3,-0.0122
OR7E46P,3,-0.0122
OR3A4P,3,-0.0121
AL137076.1,2,-0.0122
MC4R,3,-0.0121
MIR223HG,3,-0.0122
ZHX2,2,-0.0017
ZHX3,3,0.0028
MLECP1,3,-0.0122
CACYBP,3,0.0187
RNU7-4P,2,-0.0122
ZHX1,2,-0.0023
RNF144A,5,0.0016
MC3R,4,-0.0122
RNF144B,3,-0.0087
AP005057.1,3,-0.0119
RNU7-7P,3,-0.0122
PEX16,3,0.0063
PEX19,3,0.0079
MT2P1,2,-0.0110
RNU7-6P,4,-0.0122
PEX10,2,-0.0077
PEX12,3,-0.0045
PEX13,3,0.0071
PEX14,2,-0.0007
MC5R,3,-0.0117
PPM1J-DT,2,-0.0121
AL033523.1,4,-0.0119
RN7SL559P,2,-0.0072
AL033523.2,4,-0.0122
SNORA58B,3,-0.0117
INPPL1,3,0.0482
AC027673.1,3,-0.0122
IGF1R,3,0.0073
PPIP5K1,2,-0.0100
PPIP5K2,2,-0.0023
AL691449.1,2,-0.0122
MIR6129,3,-0.0119
AL139379.1,NA,-0.0122
MIR6127,2,-0.0122
MIR6128,3,-0.0122
MIR6125,2,-0.0122
MIR6126,2,-0.0122
MIR6124,3,-0.0001
SNORA59A,2,-0.0114
SNORA59B,3,-0.0121
RN7SL558P,2,-0.0094
NDFIP2-AS1,3,-0.0122
DHDDS,2,0.0054
AL357084.1,3,-0.0122
AC006238.1,3,-0.0120
AC006238.2,3,-0.0114
RNU6-649P,5,-0.0122
AC104841.1,3,-0.0056
RBMS2P1,2,-0.0118
AL390038.1,2,-0.0122
RN7SL557P,2,-0.0122
HTRA3,2,-0.0113
HTRA4,2,-0.0118
HTRA1,3,0.2925
HTRA2,3,0.0033
RNU7-3P,3,-0.0063
AC008635.1,2,-0.0101
AL391845.1,2,-0.0122
AL391845.2,2,-0.0121
AL392185.1,3,-0.0122
HULC,3,-0.0117
RN7SL556P,6,-0.0112
ZNF350-AS1,2,-0.0114
CHCHD10,3,-0.0104
RNU7-2P,3,-0.0122
IGF2R,3,0.0783
AC010451.1,2,-0.0122
AC010451.2,2,-0.0122
AL355916.1,3,-0.0121
AL355916.2,3,-0.0121
AL355916.3,3,-0.0122
OR7M1P,3,-0.0121
AP000842.3,3,-0.0083
AP000842.1,3,-0.0112
AP000842.2,3,-0.0116
AL353759.1,3,-0.0112
AC010451.3,2,-0.0122
AP003973.1,3,-0.0122
AP003973.2,3,-0.0119
AP003973.3,3,-0.0122
AP003973.4,NA,-0.0122
RN7SL555P,3,-0.0101
AC100870.1,2,-0.0122
AC119424.1,9,-0.0110
AL136102.1,NA,-0.0122
AC034206.1,2,-0.0121
ZIC2,3,-0.0102
ZIC3,3,-0.0122
ZIC1,3,-0.0105
RNU6-646P,3,-0.0119
MIR6165,3,-0.0122
AC019127.1,5,-0.0119
HUNK,3,-0.0121
IGHV2OR16-5,2,-0.0122
Z99496.1,3,-0.0096
RBM48P1,2,-0.0122
RN7SL554P,3,-0.0106
RNU6-645P,3,-0.0113
MSH2-OT1,5,-0.0118
AC107029.1,3,-0.0122
AC107029.2,3,-0.0121
AL954722.1,NA,-0.0122
RNU6-648P,3,-0.0122
CLVS2,3,-0.0122
AP001180.5,3,-0.0122
RN7SL553P,3,-0.0122
AL512646.1,3,-0.0121
AP001180.3,3,-0.0122
AP001180.4,3,-0.0115
AP001180.1,3,-0.0121
AP001180.2,3,-0.0122
CLVS1,2,-0.0121
MIR6130,3,-0.0122
AL138885.1,3,-0.0121
MIR6131,2,-0.0122
AL138885.2,3,-0.0119
AL138885.3,NA,-0.0118
ZIC4,3,-0.0110
ZIC5,3,-0.0092
AL121785.1,4,-0.0122
RNU6-647P,5,-0.0096
RN7SL552P,2,-0.0106
MIR6134,3,-0.0122
AL034351.3,3,-0.0117
MNX1-AS1,5,-0.0043
MIR6132,6,-0.0122
MIR6133,6,-0.0116
AL034351.4,3,-0.0116
MNX1-AS2,5,-0.0106
RPL36AP13,5,-0.0109
RPL36AP14,5,-0.0122
RPL36AP15,5,-0.0072
RPL36AP16,3,-0.0091
EPS15-AS1,2,-0.0111
BPTFP1,3,-0.0122
SCN11A,3,-0.0122
RNU6-666P,3,-0.0122
RN7SL575P,3,-0.0119
AC084128.1,2,-0.0122
RPL36AP21,2,-0.0120
SSTR5-AS1,2,-0.0110
RPL36AP29,6,-0.0115
AC010609.1,2,-0.0122
RPL36AP26,6,-0.0122
HUS1,6,0.0076
SCN10A,3,-0.0122
RNU6-665P,2,-0.0122
SRFBP1,2,0.0053
AC099511.1,2,-0.0122
RN7SL574P,2,-0.0114
SNORA50A,2,-0.0122
SNORA50B,3,-0.0122
SNORA50C,3,-0.0122
SNORA50D,2,-0.0122
AL133211.1,3,-0.0122
AC111149.1,2,-0.0121
AC111149.2,2,-0.0122
RRP7A,3,0.0024
RNU6-668P,2,-0.0122
RN7SL573P,3,-0.0122
C3orf18,3,-0.0028
AC009093.10,2,-0.0119
AC009093.11,NA,-0.0122
MCAM,3,0.0150
AC083875.1,6,-0.0080
C3orf14,9,0.0178
MCAT,3,-0.0005
AC123784.1,NA,-0.0122
AC008873.1,3,-0.0080
ZNF559-ZNF177,3,-0.0119
OR10AH1P,6,-0.0121
RNU6-667P,3,-0.0113
RPL36AP10,2,-0.0122
MOCS2,3,0.0053
AL353614.1,2,-0.0120
MOCS3,4,-0.0072
AL024498.2,3,-0.0122
AC036111.2,3,-0.0121
AC036111.3,3,-0.0122
FGD5-AS1,3,0.0372
MCEE,3,-0.0025
AL024498.1,3,-0.0112
AC036111.1,3,-0.0122
RRP12,3,-0.0014
RNU6-662P,3,-0.0122
AL024508.1,3,-0.0120
RN7SL571P,3,-0.0121
RRP15,3,-0.0066
ZIK1,2,-0.0110
CT45A10,3,0.0118
MIR4659A,2,-0.0122
MIR4659B,2,-0.0122
AL135908.1,3,-0.0122
ECRG4,3,-0.0120
MOCS1,3,0.0014
RNU6-661P,3,-0.0110
RN7SL570P,3,-0.0121
TRBV12-1,6,-0.0122
AP001086.1,3,-0.0119
TRBV12-2,6,-0.0122
TRBV12-3,6,-0.0116
TRBV12-4,6,-0.0116
TRBV12-5,6,-0.0121
RASSF10,3,-0.0122
RRP36,3,0.0531
AC104506.1,2,-0.0113
PAIP2,2,-0.0018
RNU6-664P,3,-0.0122
ZIM2,2,-0.0122
PAIP1,3,0.0560
ZIM3,2,-0.0122
AC010359.1,3,-0.0073
ARHGEF9-IT1,3,-0.0115
AC010359.2,3,-0.0108
MCF2,3,-0.0121
MOCOS,3,-0.0050
AC010359.3,3,-0.0100
AC104350.1,2,-0.0120
RRP1B,4,0.0315
AP002990.1,3,-0.0115
HERC2P10,2,-0.0063
AC069240.1,2,-0.0122
HERC2P11,2,-0.0122
AL161719.1,3,-0.0122
RNASEH2CP1,NA,-0.0122
RBMS1P1,2,-0.0116
RNU6-663P,2,-0.0119
DNM3OS,3,-0.0121
MT1DP,2,-0.0115
AP001922.3,3,-0.0118
AP001922.4,3,-0.0119
AP001922.5,3,-0.0116
AP001922.6,3,-0.0115
TMEM252-DT,3,-0.0121
AP001922.1,3,-0.0122
AP001922.2,3,-0.0122
UICLM,3,-0.0121
AC007161.1,6,-0.0113
AC007161.2,6,-0.0111
AC007161.3,6,-0.0122
DIO1,2,-0.0119
DIO2,3,-0.0118
DIO3,3,-0.0122
FAM91A1,2,0.0141
AP007216.1,3,-0.0122
AP007216.2,3,-0.0122
AC092803.2,NA,-0.0122
AC092803.3,NA,-0.0119
AC092803.4,3,-0.0118
MT1CP,2,-0.0122
AC007557.1,3,-0.0122
TBCAP1,3,-0.0118
TBCAP2,2,-0.0120
AC007557.2,3,-0.0122
TBCAP3,2,-0.0116
AC007557.3,3,-0.0122
AC007557.4,3,-0.0121
AC067969.1,3,-0.0120
AC092803.1,3,-0.0113
AC067969.2,3,-0.0122
PMM2P2,3,-0.0122
AF241728.1,3,-0.0120
AF241728.2,3,-0.0120
RNU6-660P,2,-0.0122
OR7E62P,3,-0.0122
AC005741.1,2,-0.0122
PMM2P1,3,-0.0122
GLUD1P2,3,-0.0113
H2BC19P,2,-0.0112
AC006478.1,NA,-0.0122
AC006478.2,NA,-0.0122
CD300LB,3,-0.0121
CD300LD,3,-0.0122
CD300LF,3,-0.0122
CD300LG,3,-0.0121
MCL1,2,0.0558
SRSF10P1,3,-0.0114
AC108097.1,2,-0.0121
GLUD1P3,3,-0.0099
GLUD1P4,3,-0.0122
GLUD1P9,3,-0.0122
OSCP1,2,-0.0078
RPL36AP55,3,-0.0108
AC082650.1,2,-0.0122
MCM7,6,0.0996
MCM8,4,-0.0060
AC082650.2,NA,-0.0122
COL14A1,2,0.0479
AC025370.1,2,-0.0122
MCM9,3,-0.0086
AC025370.2,2,-0.0099
AC026355.1,3,-0.0122
AC026355.2,3,-0.0122
AC026355.3,3,-0.0122
AC026355.4,3,-0.0121
SRIP1,2,-0.0122
SRIP2,3,-0.0122
H2BC16P,3,-0.0119
SRIP3,NA,-0.0120
CEP170B,3,0.0224
AC027088.1,3,-0.0122
AC025766.1,2,-0.0105
AC027088.2,3,-0.0122
AC027088.3,3,-0.0118
AC073875.1,3,-0.0122
AC027088.4,3,-0.0118
AC027088.5,3,-0.0118
CLEC12A-AS1,2,-0.0121
GGPS1,3,-0.0052
DIS3,3,0.0070
AC004079.2,6,-0.0122
AC004079.3,6,-0.0122
AC004079.4,6,-0.0122
AC004079.5,6,-0.0122
AC004079.1,6,-0.0122
AC009712.1,3,-0.0122
MCM3,3,0.0429
ST20-MTHFS,3,-0.0122
MCM4,2,0.0177
MCM5,3,0.0163
AL589763.1,3,-0.0122
MCM6,3,0.0228
AC096763.1,NA,-0.0121
MCM2,3,0.0157
RPL36AP35,4,-0.0122
RPL36AP36,3,-0.0121
RPL36AP33,2,-0.0096
RPL36AP39,3,-0.0121
AC080011.1,2,-0.0122
AP002906.1,2,-0.0118
BUB3P1,6,-0.0120
AC090398.1,3,-0.0122
AC090398.2,NA,-0.0121
AC007317.1,5,-0.0122
IL21R,2,-0.0121
AC007317.2,NA,-0.0122
RPL36AP43,3,-0.0100
RPL36AP40,3,-0.0121
RPL36AP41,2,-0.0078
ITGA9-AS1,3,-0.0118
RPL36AP45,3,-0.0120
PEX12P1,3,-0.0122
RPL36AP48,3,-0.0106
AL391117.1,2,-0.0122
AC084368.1,6,-0.0070
AL162391.1,NA,-0.0121
MAB21L3,2,-0.0120
MAB21L4,3,-0.0121
AL162391.2,3,-0.0122
AC092793.1,2,-0.0121
GPC3-AS1,3,-0.0122
MAB21L1,3,-0.0107
LIFR-AS1,2,-0.0120
MAB21L2,2,-0.0120
AP003485.1,3,-0.0122
AP003485.2,3,-0.0122
RPL36AP53,3,-0.0122
RPL36AP54,3,-0.0115
RPL36AP51,3,-0.0122
RPL36AP52,3,-0.0121
OR7E66P,9,-0.0121
IL1RN,3,-0.0118
IL23R,2,-0.0121
OSBPL9P5,2,-0.0120
OSBPL9P1,9,-0.0122
CALR4P,2,-0.0121
AC124862.1,3,-0.0112
OSBPL9P2,3,-0.0122
OSBPL9P3,3,-0.0121
WDR5B-DT,3,-0.0102
OSBPL9P4,2,-0.0121
SCAANT1,10,-0.0020
IL1R1,3,0.0020
IL1R2,3,-0.0120
AC078923.1,2,-0.0121
MIR133A1HG,3,-0.0112
AF201337.1,2,-0.0102
ARHGAP29-AS1,2,-0.0121
IL23A,2,-0.0101
NDUFS5P1,3,-0.0121
NDUFS5P2,2,-0.0122
OR3B1P,2,-0.0122
NDUFS5P3,2,-0.0122
NDUFS5P4,2,-0.0122
AC018634.1,6,-0.0122
NDUFS5P5,2,-0.0122
AC005011.1,6,-0.0120
NDUFS5P6,2,-0.0122
AC082651.1,5,-0.0121
SH2D2A,3,-0.0116
AC082651.2,5,-0.0120
AC082651.3,5,-0.0122
OR2AI1P,2,-0.0122
OTUD4P1,2,-0.0119
MT1JP,2,-0.0122
AC082651.4,5,-0.0121
OR7E59P,6,-0.0122
AC011676.1,2,-0.0117
AC011676.2,2,-0.0121
AC011676.3,2,-0.0114
AC011676.4,2,-0.0122
AC011676.5,2,-0.0119
SH2D1A,3,-0.0121
SH2D1B,3,-0.0121
AL451048.1,3,-0.0122
PSMA1P1,3,-0.0110
AC025277.1,2,-0.0113
Z99497.1,2,-0.0122
Z99497.2,2,-0.0122
MT1IP,2,-0.0122
AC100775.1,3,-0.0121
MRPS31P1,3,-0.0122
MCUB,2,0.0075
SIPA1L2,3,0.0955
MRPS31P4,3,-0.0102
MRPS31P5,3,-0.0112
SIPA1L3,3,0.0002
MRPS31P2,3,-0.0119
SIPA1L1,3,0.0084
H2BC20P,2,-0.0089
SOX5-AS1,2,-0.0121
IGHD2-21,3,-0.0122
COX6CP18,3,-0.0122
COX6CP16,2,-0.0113
COX6CP17,3,-0.0120
COX6CP14,3,-0.0104
COX6CP15,3,-0.0114
COX6CP12,3,-0.0122
COX6CP13,2,-0.0118
COX6CP10,3,-0.0104
MT1P3,3,-0.0120
COX6CP11,3,-0.0122
AC130651.1,2,-0.0111
MT1P1,3,-0.0118
FABP6-AS1,2,-0.0122
C1QTNF12,2,-0.0118
AC242426.1,2,-0.0121
AL589669.1,2,-0.0122
AC242426.2,2,-0.0121
RPS3AP9,3,-0.0122
AMER1,3,-0.0093
AMER2,3,-0.0122
AL359636.1,3,-0.0122
AMER3,3,-0.0122
AL359636.2,3,-0.0119
RPS3AP5,3,-0.0116
RSF1-IT1,3,-0.0115
RPS3AP6,3,-0.0101
RSF1-IT2,3,-0.0099
RPS3AP7,3,-0.0122
RPS3AP8,3,-0.0122
RPS3AP1,3,-0.0122
RPS3AP2,2,-0.0118
RPS3AP3,3,-0.0107
RPS3AP4,3,-0.0122
AGAP2-AS1,2,-0.0116
AC009951.2,3,-0.0122
AC009951.3,3,-0.0122
AL442224.1,3,-0.0122
AC009951.1,3,-0.0122
AC009951.6,3,-0.0120
AC009951.4,3,-0.0067
AC009951.5,3,-0.0091
AC022513.1,2,-0.0122
AC027338.1,2,-0.0118
AC027338.2,2,-0.0120
IKBKB-DT,2,-0.0121
AC007556.1,3,-0.0122
QPCT,5,0.0129
IGHD2-15,3,-0.0122
SIPA1,3,-0.0011
SOCS2P2,3,-0.0122
AL451142.2,3,-0.0121
AL451142.1,3,-0.0122
SOCS2P1,3,-0.0122
AC108681.1,3,-0.0122
C3orf62,3,-0.0108
H2AL1MP,3,-0.0119
AL138740.1,3,-0.0121
AC095050.1,2,-0.0122
AC095050.2,2,-0.0122
IGHVII-33-1,3,-0.0109
C3orf70,3,-0.0108
SPECC1L,3,0.0006
IGHV3OR15-7,4,-0.0122
TIMELESS,2,0.0059
AL139234.1,NA,-0.0116
SNORA48B,2,-0.0122
RN7SL569P,6,-0.0093
C3orf85,3,-0.0121
C3orf86,3,-0.0121
CAMSAP1,3,0.0163
CAMSAP2,3,0.0290
C3orf80,3,-0.0113
C3orf84,3,-0.0116
NPC1L1,6,-0.0121
AMELX,3,-0.0122
AMELY,NA,-0.0122
RWDD4P1,6,-0.0071
PNPT1,3,0.0125
RWDD4P2,6,-0.0064
RN7SL568P,3,-0.0108
CAMSAP3,3,-0.0121
AC024075.1,3,-0.0043
AC024075.2,3,-0.0070
AC024075.3,3,-0.0057
AL671762.1,3,-0.0122
ZFP91P1,3,-0.0119
RN7SL567P,3,-0.0121
TPBGL-AS1,3,-0.0121
AC104590.1,3,-0.0119
C3orf22,3,-0.0121
AC104986.1,2,-0.0112
C3orf20,3,-0.0119
AL117329.2,3,-0.0106
AL117329.1,3,-0.0097
RNU6-658P,2,-0.0099
SNORA41B,2,-0.0122
C3orf38,9,0.0491
RN7SL566P,3,-0.0077
C3orf33,3,-0.0107
C3orf36,3,-0.0122
C1QTNF9B,3,-0.0122
AL390862.1,NA,-0.0122
RNU6-657P,3,-0.0122
HNRNPD-DT,2,-0.0120
MIR1289-1,3,-0.0115
MIR1289-2,2,-0.0122
C3orf49,10,-0.0081
SNORA1B,2,-0.0119
AC010598.1,2,-0.0113
AC034205.1,2,-0.0122
AC034205.2,2,-0.0122
SNORA18,3,-0.0122
SNORA19,3,-0.0086
AC034205.3,2,-0.0122
RN7SL565P,NA,-0.0121
SNORA15,6,-0.0110
SNORA12,3,0.3108
SNORA13,2,-0.0060
SNORA10,2,-0.0122
SNORA11,2,-0.0065
AC010608.1,2,-0.0122
AC010608.2,2,-0.0122
AC010608.3,2,-0.0122
C3orf52,3,-0.0044
C3orf56,3,-0.0122
AC034195.1,3,-0.0119
RNU6-659P,3,-0.0122
RN7SL564P,3,0.0035
PNPP1,3,-0.0122
RALGAPA1P1,3,-0.0107
SNORA40,3,-0.0122
MDC1,3,-0.0059
AC009127.1,2,-0.0117
AC009127.2,2,-0.0122
AL591004.1,3,-0.0122
AL157935.1,3,-0.0116
AL157935.2,3,-0.0121
AC106870.2,5,-0.0121
AC106870.3,5,-0.0120
SNORA3B,3,-0.0004
MIR4666A,3,-0.0122
SNORA3C,2,-0.0122
MIR4666B,3,-0.0122
SNORA3A,3,-0.0122
AC008632.1,2,-0.0121
KRTAP3-4P,3,-0.0122
IL4I1,2,-0.0099
AL353997.3,3,-0.0122
AL353997.4,3,-0.0122
SNORA38,3,0.0195
AL353997.1,3,-0.0122
AL353997.2,3,-0.0122
AC023090.2,3,-0.0111
AC110809.1,2,-0.0119
RN7SL587P,3,-0.0082
SNORA37,3,0.0174
AL353997.5,3,-0.0122
SNORA35,3,-0.0122
RNU6-678P,3,-0.0110
TGIF2P1,3,-0.0109
SNORA32,3,-0.0122
SNORA33,3,0.0065
SNORA30,2,-0.0091
SNORA31,3,-0.0110
AC023090.1,3,-0.0114
AC026116.1,2,-0.0122
SNORA2C,2,-0.0117
SNORA2A,2,-0.0054
SNORA2B,2,-0.0069
AR,3,-0.0121
SNORA29,3,-0.0122
SNORA27,3,-0.0122
AC106870.1,5,-0.0117
SNORA28,3,0.0109
RNU6-677P,2,-0.0122
SNORA25,3,-0.0122
RN7SL586P,3,-0.0122
SNORA26,2,-0.0122
SNORA23,3,0.1880
SNORA24,2,-0.0122
SNORA21,3,-0.0122
SNORA22,6,0.0371
CGGBP1,9,0.0465
GRID2IP,6,-0.0118
SNORA20,3,-0.0073
SNORA61,2,-0.0122
AL353611.2,3,-0.0122
SNORA62,2,-0.0119
SNORA60,3,-0.0122
ACTL7A,4,-0.0120
ACTL7B,4,-0.0121
AL353611.1,3,-0.0122
SNORA5B,6,-0.0122
AL138789.1,2,-0.0115
C2CD4D-AS1,3,-0.0118
C2,3,-0.0120
SNORA5C,6,0.0462
DYNC2LI1,5,0.0006
C3,3,0.0012
SNORA5A,6,0.0093
C5,3,-0.0097
C6,3,-0.0122
C7,3,-0.0121
C9,2,-0.0119
SNORA58,3,-0.0055
SNORA56,2,-0.0122
RN7SL585P,3,-0.0122
SNORA57,3,-0.0122
SNORA54,3,0.2752
SNORA55,2,-0.0122
SNORA52,3,-0.0122
SNORA53,2,0.3827
SNORA51,4,-0.0122
PES1P1,2,-0.0120
PES1P2,12,-0.0121
SEMA6A-AS1,2,-0.0113
SEMA6A-AS2,2,-0.0120
CP,3,-0.0118
CS,2,0.0215
SNORA49,2,0.0875
SNORA47,2,0.0010
SNORA48,3,-0.0122
RNU6-679P,2,-0.0122
RN7SL584P,4,-0.0122
AC243591.1,2,-0.0122
SNORA46,2,-0.0021
SNORA44,2,-0.0122
SNORA41,3,-0.0122
SNORA84,3,-0.0106
LRSAM1,3,-0.0018
SNORA81,3,-0.0122
QPRT,2,0.0144
ECSIT,3,-0.0017
SNORA7B,3,0.0349
SNORA7A,3,-0.0122
AC002519.1,2,-0.0121
AC002519.2,2,-0.0121
AC103760.1,2,-0.0120
SNORA78,2,-0.0122
SNORA79,3,-0.0102
RN7SL583P,2,-0.0118
SNORA77,3,0.0021
AC095052.1,2,-0.0121
SNORA74,3,-0.0122
SNORA75,2,-0.0122
RNU6-674P,3,-0.0107
SNORA72,3,-0.0122
SNORA73,3,-0.0122
SNORA70,3,-0.0122
SNORA71,3,-0.0122
ACTL6B,6,-0.0122
ACTL6A,3,0.0151
SIRT4,2,-0.0106
SIRT5,3,-0.0080
