HGNC_Symbol,log2R_CNA,Z_Score
KCNA1,-0.008917713,-1.0297
GSTP1,0.039442756,2.3618
SYNPO2,-0.037007123,0.0246
PTAFR,-0.013963577,-1.0452
KCNA2,-0.01646604,-1.0723
ADAM22,-0.082554767,-0.9289
KCNA3,-0.01646604,-1.0723
ADAM21,-0.064154309,-0.9909
KCNA4,5.71957E-06,-0.9522
ADAM20,-0.064154309,-1.0607
KCNA5,-0.008917713,-1.0723
KCNA7,-0.02163322,-1.0684
SDAD1,-0.024083002,0.6835
ADAM29,-0.069569838,-1.0684
ADAM28,-0.023585098,-1.0723
ADAM23,0.031823386,0.7998
STX6,-0.004553982,0.3347
STX5,0.021097386,0.8851
STX4,-0.017289959,1.2378
STX3,0.021097386,0.0285
STX2,0.003448901,0.8695
BID,-0.047944144,0.4316
SPDEF,0.048307186,-0.9987
MBD3,-0.031585572,1.2378
MBD4,-0.014667687,0.6796
MBD5,0.074290591,0.0285
MBD6,-0.032056383,0.4664
PKLR,-0.01646604,-1.0142
BIK,-0.009850304,-1.0491
KCNB1,-0.012699251,-0.9289
MBD1,-0.040172453,0.9936
KCNB2,-0.089666601,-1.0723
MBD2,-0.040172453,1.0285
ADAM33,-0.048943865,1.1486
ADAM32,-1.099472624,-0.4095
ADAM30,-0.01646604,-1.0723
KIAA2013,-0.011257017,0.8889
MITD1,0.038610107,0.6874
PKN2,-0.083738116,0.4238
PKN1,-0.031585572,1.2843
KCNG1,-0.012699251,0.0672
KCNG2,-0.032889032,-0.9987
KCNG3,0.034212962,-1.0684
KCNG4,-0.03975372,-1.0723
RASL11B,-0.059959456,-0.8010
FBXO27,-0.02163322,-0.2002
RASL11A,-0.066596264,-0.6692
FBXO28,-0.056836871,0.3540
FBXO25,-0.074409497,0.1331
GOLIM4,-0.09579226,1.4858
FBXO24,-0.035947196,-0.7816
FBXO21,-0.032655734,0.4858
FBXO22,-0.043914858,0.8463
FADS3,0.021097386,1.3075
FADS2,0.021097386,0.7494
POFUT2,-0.03090103,1.1331
PTAR1,-0.0324998,0.2649
FNTA,-0.066401196,0.9471
MYBPHL,-0.01646604,-1.0723
POFUT1,-0.012050231,1.0944
FADS6,-0.036757268,-1.0723
FNTB,-0.064154309,0.3889
NEK1,-0.734983019,0.2843
TNFRSF8,-0.011257017,-1.0336
NEK2,-0.037871079,0.7882
NEK3,-0.677376492,0.4044
TNFRSF4,-0.024435207,-1.0607
POTEA,-0.066401196,NA
FADS1,0.021097386,0.6641
KCNH1,-0.037871079,-1.0258
PIAS4,-0.031585572,0.2261
KCNH2,0.011393684,-1.0684
PIAS3,-0.01646604,1.0944
KCNH3,-0.044595788,-1.0607
KCNH4,-0.002705959,-1.0607
DGAT2,-0.054838032,-0.6266
KCNH5,-0.064154309,-1.0723
DGAT1,-0.0287878,0.4897
KCNH6,-0.095458418,-1.0723
KCNH7,0.035516723,-1.0723
KCNH8,-0.063169639,-1.0723
FBXO16,-0.006399296,-1.0181
STX8,-0.005586515,1.0013
FBXO17,-0.02163322,0.7843
STX7,-0.026641757,0.9897
FBXO15,-0.032889032,-0.9715
FBXO10,-0.0324998,0.0362
FBXO11,0.047662681,0.7843
PIAS2,-0.040172453,0.0711
PIAS1,-0.043914858,0.3192
LENG1,-0.02163322,0.2571
NPAS4,0.021097386,-0.9754
MINPP1,-0.052454176,0.5750
DMTF1,-0.082554767,0.9509
PKP2,-0.057960917,-1.0452
PKP1,-0.037871079,-0.8708
PKP4,0.051677217,0.7261
PKP3,0.034369799,-0.5181
BLK,-0.082046628,-1.0336
BLM,-0.044333892,-0.3320
KCNE2,-0.03090103,-0.9522
KCNE3,-0.054838032,-1.0607
KCNE4,0.064643181,-0.2390
KCNE5,-0.021810225,-0.9948
ZC4H2,0.038414438,-0.0258
IREB2,-0.020191587,0.4548
FBXO47,-0.024530031,-1.0684
FBXO48,0.021848155,-0.7235
FBXO45,-0.033931198,0.0091
FBXO46,-0.02163322,-0.2584
FBXO43,-0.096295883,-0.5607
NPAS1,-0.02163322,0.4897
FBXO44,-0.011257017,0.1099
FBXO41,0.04221163,-0.9793
CCDC144A,-1.83280555,-0.9715
NPAS2,0.038610107,0.3734
NPAS3,-0.05226844,-1.0336
FBXO42,-0.013963577,0.0866
CCDC144B,-0.048797263,NA
FBXO40,-0.043677044,-1.0723
MBIP,-0.05226844,0.5517
BMF,-0.049645867,-0.9444
NEK8,-0.052179636,-0.2855
NEK9,-0.063682294,1.1099
KCNF1,0.056301038,-1.0491
SDF2L1,-0.047944144,1.0207
RASL10A,-0.013331715,-1.0297
NEK4,-0.013796506,0.3850
HTR1E,-0.039421383,-1.0723
NEK5,-0.037561018,-1.0181
RASL10B,-0.052274461,-0.9405
HTR1F,-0.035811732,-0.9212
TNFRSF9,-0.011257017,-0.9638
NEK6,-0.026107428,0.9975
FBXO38,-0.028919049,0.5478
FBXO39,-0.005586515,-1.0413
STYX,-0.059249627,0.2610
NEK7,-0.037871079,1.3734
HTR1A,-0.105486028,-1.0723
FBXO36,-0.007902338,-0.4560
HTR1B,-0.022898449,-1.0684
FBXO34,-0.059249627,0.2300
FBXO32,-0.016044598,-0.1886
BMX,0.006958308,-1.0723
FBXO33,-0.05226844,0.1331
FBXO30,0.036346362,-0.0413
FBXO31,-0.03975372,0.5517
FAM90A1,-0.04846312,-1.0258
DRAP1,0.021097386,2.7804
VNN3P,-0.026641757,-1.0723
MNAT1,-0.064154309,1.0323
SLC49A4,-0.047534442,-0.0297
SLC49A3,-0.008233772,0.3463
BCAR3,-0.01646604,0.9781
KCNK5,0.002134604,-1.0336
PIWIL2,-0.023585098,-0.6150
PIWIL1,0.003448901,-1.0723
KCNK6,-0.02163322,0.1176
ALAS2,0.038414438,-1.0723
KCNK7,0.021097386,-0.8746
PIWIL4,-0.088817395,-0.5181
PIWIL3,-0.047944144,-1.0723
ALAS1,-0.000701701,1.0362
KCNK9,-0.0287878,-1.0723
ONECUT2,-0.040172453,-1.0684
ONECUT3,-0.031585572,-1.0607
ONECUT1,-0.047338773,-1.0684
HTR2B,-0.007902338,-0.8243
PPWD1,-0.105486028,0.7494
HTR2C,0.028937411,-1.0723
NENF,-0.037871079,1.2378
HTR2A,-0.037561018,-1.0142
TNFSF13B,-0.098058113,-0.9405
BOC,-0.043677044,0.6292
SPDL1,-0.019059714,1.4083
NEO1,-0.043914858,0.3812
BCAS2,-0.01646604,1.0827
BCAS1,-0.012699251,-1.0336
BOK,0.076910455,0.6719
MBL2,-0.052454176,-1.0684
SLC36A1,-0.010341886,0.3889
BCAS4,-0.012699251,0.4277
BCAS3,-0.017574131,0.1447
SLC36A3,-0.010341886,-1.0723
SLC36A2,-0.010341886,-1.0723
PIANP,-0.0246086,-0.5607
VPS13C,-0.05297857,0.3540
HTR3E,-0.006954997,-1.0723
DHPS,-0.031585572,1.1602
VPS13D,-0.011257017,0.3463
VPS13A,-0.036741915,0.0401
HTR3C,-0.006954997,-1.0723
HTR3D,-0.006954997,-1.0723
VPS13B,-0.096295883,0.2494
HTR3A,0.024577895,-1.0723
HTR3B,0.024577895,-1.0723
RABGGTB,-0.054949112,1.3114
RABGGTA,-0.012340725,0.5944
NEMF,-0.081238965,0.9664
C1D,0.021848155,0.6060
BPI,-0.012699251,-1.0607
BCAT1,-0.690175384,0.7765
BCAT2,-0.02163322,0.6292
C1S,-0.0246086,2.0827
C1R,-0.0246086,2.0323
LRTM2,-0.323758362,-1.0723
LRTM1,-0.517939567,-1.0723
LENG9,-0.02163322,-0.2041
LENG8,-0.02163322,1.3075
KCNQ5-IT1,-0.022898449,NA
IL2RG,0.038414438,-1.0452
DRAM1,-0.067251004,0.3618
AWAT1,0.038414438,-1.0723
AWAT2,0.038414438,-1.0723
U2AF2,-0.02163322,1.8967
DRAM2,-0.01646604,0.4548
SLC36A4,-0.093767833,0.3967
KCNJ1,-0.04132028,-1.0607
TSPOAP1,-0.017574131,-0.6421
KCNJ2,-0.036757268,-0.3398
KCNJ3,0.051677217,-1.0723
KCNJ4,-0.004590105,-1.0723
KCNJ5,-0.04132028,-1.0491
KCNJ6,-0.03090103,-0.9948
COL26A1,-0.035947196,-1.0491
KCNJ8,-0.082670664,-0.5297
GPKOW,0.0380234,0.7455
KCNJ9,-0.01646604,-1.0568
HTR5A,-0.520553411,-1.0723
GSTZ1,-0.063682294,0.4742
IL2RA,-0.030709876,-1.0607
IL2RB,-0.004590105,-0.9638
KCNK1,-0.026140542,0.0750
KCNK2,-0.037871079,1.3773
CDRT15,-0.005586515,-0.9444
KCNK3,0.097433476,-1.0684
BCAR1,0.006317415,1.1409
KCNK4,0.021097386,-1.0723
SLC23A3,0.064643181,-0.5297
SLC23A2,-0.048943865,0.1215
CERK,-0.009850304,0.8347
SLC23A1,-0.020524526,-1.0413
LGALSL,0.012540308,-0.5374
CCP110,-0.008506205,0.2455
PEX26,-0.047944144,0.2804
C4B,0.041611978,-0.1537
LGALS4,-0.02163322,-0.9289
C4A,0.041611978,-0.4638
LGALS3,-0.059249627,2.3192
LGALS2,-0.004590105,-0.9987
HMGN2P46,-0.049045914,NA
LGALS1,-0.004590105,4.1796
IL36A,0.057241155,-1.0723
IL36B,0.057241155,-1.0568
BSG,-0.031585572,2.4122
LGALS9,-0.048797263,-0.7816
ATXN7L1,-0.035947196,0.0207
ATXN7L2,-0.01646604,-0.3165
LGALS8,-0.026140542,0.8734
BSN,0.013188425,-1.0336
ATXN7L3,-0.002705959,0.9006
CER1,-0.425276514,-1.0723
LIMCH1,-0.059959456,0.9664
BSX,0.024577895,-1.0723
GOLPH3L,-0.01646604,0.3463
BTC,-0.070261003,-1.0491
CFDP1,0.006317415,1.2726
BTD,-0.234338797,0.7726
SOAT1,-0.059997686,0.7765
CRISPLD1,-0.089666601,-0.4367
SOAT2,-0.009221452,-0.8359
CRISPLD2,-0.03975372,-0.0684
SUB1,-0.040242292,1.8657
NINJ2,-0.041080058,0.2300
KCNQ1,-0.003427829,-1.0491
NINJ1,-0.047521498,0.7184
KCNQ2,-0.012699251,-1.0723
KCNQ3,-0.0287878,-0.9405
BTK,0.038414438,-1.0684
KCNQ4,-0.013963577,-1.0413
KCNQ5,-0.022898449,0.2920
CES3,0.004878492,-1.0142
CES2,0.004878492,0.9742
CES1,0.004878492,-0.8281
CETP,0.004878492,-1.0336
GRB7,-0.024530031,-0.8746
DHX8,-0.002705959,0.7843
RRAD,0.004878492,-0.7429
DHX9,-0.037871079,1.4897
ZBTB1,-0.064154309,0.7145
ZBTB5,-0.0324998,-0.1770
ZBTB4,-0.005586515,0.9664
ZBTB3,0.021097386,-0.4832
CFAP126,-0.01646604,-0.5219
ZBTB2,0.036346362,0.4626
NKAIN2,-0.026641757,-1.0723
NEU2,-0.007902338,-1.0723
PKHD1,0.014951558,-1.0723
NEU3,-0.054838032,-0.0297
NKAIN1,-0.013963577,-0.9832
MC2R,-0.040172453,-1.0723
NKAIN4,-0.012699251,-1.0723
NEU4,0.101966385,-1.0684
MRNIP,-0.019059714,0.4122
NKAIN3,-0.081371117,-1.0607
RACGAP1,-0.044595788,1.5556
RRAS,-0.02163322,1.7882
NEU1,0.041611978,0.6137
H3C1,0.041611978,-0.9793
KCNN1,-0.031585572,-1.0723
KCNN2,-0.040833214,-1.0607
H3C3,0.041611978,-0.7467
H3C2,0.041611978,-0.9018
KCNN3,-0.01646604,-1.0452
KCNN4,-0.02163322,0.4199
H3C4,0.041611978,-1.0568
H3C7,0.041611978,-0.9289
H3C6,0.041611978,-0.9095
NTNG1,-0.01646604,0.4161
SLC10A4,-0.059959456,-1.0607
BBS2,0.004878492,0.8618
BBS1,0.021097386,0.4432
NTNG2,-0.026107428,-0.8243
SLC10A5,-0.106909599,-1.0258
XBP1,-0.013331715,1.4393
SLC10A6,-0.038379518,-1.0723
SLC10A7,-0.06691957,0.0905
YES1,-0.129872769,0.7765
SLC10A1,-0.064154309,-1.0684
SPDYC,0.021097386,-1.0723
SLC10A2,-0.098058113,-1.0723
SLC10A3,0.01001888,0.9199
IL36G,0.057241155,-1.0723
SUCO,-0.059997686,0.3424
CPLANE1,-0.040242292,0.1835
CPLANE2,-0.013963577,-0.1653
ZBTB9,0.048307186,-0.0452
NET1,-0.030709876,0.5982
PEX5L,-0.044658101,-0.8165
MC1R,-0.03975372,0.1641
ZBTB6,-0.026107428,-0.1731
OR4D11,0.021097386,-1.0723
SPDYA,0.097433476,-0.9832
GRB2,-0.036757268,1.1254
GRAP,-0.048797263,-1.0452
OR3A4P,-0.005586515,NA
C8B,-0.054949112,-1.0723
TFB1M,0.036346362,0.1602
C8A,-0.054949112,-1.0723
MC4R,-0.023424348,-1.0723
KCNT1,-0.026107428,-1.0684
C8G,-0.026107428,-0.7041
KCNT2,-0.037871079,-0.8514
SUFU,-0.030995855,0.1021
FCER1A,-0.01646604,-1.0723
BBS9,-0.039445767,0.2378
BBS7,-0.037007123,0.6641
BBS5,0.000290193,0.0905
BBS4,-0.043914858,0.4742
EIF5AL1,-0.052454176,-0.6227
H3C8,0.041611978,-0.9948
ZHX2,-0.016044598,-0.2855
PCYT1B,0.006958308,-1.0491
PCYT1A,-0.033931198,1.1525
FCER1G,-0.01646604,-0.7235
ZHX3,-0.012699251,0.6602
AGTRAP,-0.011257017,0.9199
CACYBP,-0.059997686,1.6951
TFB2M,-0.046396549,0.4199
ZHX1,-0.016044598,0.6331
RNF144A,0.015222184,-0.4057
MC3R,-0.012699251,-1.0723
RNF144B,0.010453267,-0.5646
KCNU1,-0.301330479,-1.0723
PITPNM1,0.039442756,0.3812
PITPNM3,-0.005586515,-0.1615
PITPNM2,-0.038655563,0.0440
TAX1BP1,-0.039445767,1.3269
FAM32A,-0.031585572,1.4781
FAM193B,-0.019059714,0.9936
TAX1BP3,-0.005586515,1.8657
FAM193A,-0.008233772,0.3347
SSNA1,-0.026107428,1.5401
NEXN,-0.054949112,0.9548
PEX16,-0.012044511,0.5091
PEX19,-0.01646604,1.0711
KLHL1,-0.070601167,-1.0723
KLHL2,-0.063702162,0.2610
KLHL3,-0.020524526,-0.7002
PEX10,-0.024435207,0.5168
KCNRG,-0.037561018,-0.8979
KLHL4,0.038414438,-1.0684
PEX12,-0.052274461,0.0091
CFAP157,-0.026107428,-0.7545
MIR450A1,0.01001888,NA
PEX13,0.012540308,0.2998
PEX14,-0.011257017,0.5633
KLHL9,-0.0324998,0.5130
ETAA1,0.021848155,-0.0103
TFAP4,-0.010428582,-0.0025
KCNS1,-0.012699251,-1.0258
KLHL5,-0.051965303,0.6602
KLHL6,-0.006954997,-1.0684
KCNS2,-0.096295883,-0.8010
KCNS3,0.056301038,-0.1847
KLHL7,-0.039445767,0.8308
CFAP161,-0.020191587,-1.0413
MC5R,-0.040172453,-1.0723
KLHL8,-0.038379518,-0.1305
INPPL1,0.026520442,1.3347
PLAT,-0.066401196,0.9781
PLB1,0.097433476,-0.8398
TXN2,-0.004590105,1.4975
IGF1R,-0.044333892,0.1254
PPIP5K1,-0.049045914,0.1951
PPIP5K2,-0.040833214,0.9354
PLAU,-0.052454176,1.0595
ENPP2,-0.016044598,1.0944
ENPP1,-0.026641757,0.6564
RXYLT1,-0.032056383,0.4044
ENPP4,0.014951558,-0.3979
ENPP3,-0.026641757,-1.0607
ENPP6,-0.094831974,-1.0491
ENPP5,0.014951558,-1.0336
ENPP7,-0.020576002,-1.0723
CARD10,-0.004590105,0.4936
ADAM11,-0.002705959,-1.0142
ADAM10,-0.05297857,1.6835
DHDDS,-0.013963577,1.1292
ADAM19,-0.019059714,-0.6305
ADAM18,-0.065255175,-1.0723
ADAM17,0.015222184,0.4161
BRMS1,0.021097386,1.1176
ADAM15,-0.01646604,1.4006
CARD19,-0.047521498,0.9548
ADAM12,-0.030995855,1.5013
CARD17,-0.012612254,-1.0723
CARD18,-0.012612254,-1.0723
PLAA,-0.0324998,0.6602
CARD16,-0.012612254,-0.9405
CARD14,-0.020576002,-0.9599
CARD11,-0.014330232,-1.0684
HTRA3,-0.046965195,1.0944
HTRA4,-0.089630778,-1.0684
PLD5,-0.022429745,-1.0723
HTRA1,-0.030995855,2.4354
PLD4,-0.046906494,-0.9987
DAPP1,-0.048768967,-1.0568
HTRA2,0.04221163,0.8889
PLD6,-0.048797263,-0.4250
PLD1,-0.058937158,-0.4483
PLD3,-0.02163322,1.9781
PLD2,-0.005586515,0.5982
GRK1,-0.098058113,-1.0723
KCNV1,-0.016044598,-1.0723
GRK3,-0.047944144,-0.8281
KCNV2,-0.037467698,-1.0491
GRK2,-0.055566196,0.8657
GRK5,-0.030995855,-0.1150
GRK4,-0.008233772,-0.0956
GRK7,-0.046512145,-1.0723
GRK6,-0.019059714,0.6719
PIBF1,-0.070601167,0.1719
CHCHD10,-0.047944144,0.2881
FAM199X,0.038414438,-0.0491
IGF2R,0.024052297,1.1292
BSPRY,-0.026107428,-1.0452
SPINK13,-0.028919049,-0.6576
SPINK14,-0.028919049,-1.0723
ZMYND15,-0.005586515,-1.0142
ZMYND19,-0.026107428,0.6564
PLEK,0.021848155,-0.9909
PITPNC1,-0.036757268,0.2765
GRM1,0.036346362,-1.0568
GRM3,-0.082554767,-1.0684
GRM2,-0.000701701,-1.0452
CA1,-0.106909599,-1.0723
GRM5,-0.093767833,-1.0607
GRM4,0.048307186,-1.0336
ZIC2,-0.098058113,-0.7545
CA3,-0.106909599,-0.9987
GRM7,-0.017459439,-1.0723
ZIC3,0.01001888,-1.0723
CA2,-0.106909599,-1.0103
GRM6,-0.019059714,-1.0568
CA4,-0.017574131,-0.7816
GRM8,-0.072356172,-1.0723
ZIC1,-0.019806269,-0.9522
CA7,0.004878492,-1.0723
CA6,-0.011257017,-1.0723
MYBL2,-0.012699251,0.6990
CA9,-0.0324998,-1.0413
CA8,-0.063147664,-1.0607
MYBL1,-0.650721099,0.6757
SUN3,-0.016472361,-1.0723
SUN2,-0.004590105,1.4858
SUN1,-0.014330232,1.4044
ATP6AP1,0.01001888,1.4742
ATP6AP2,0.006958308,1.7804
CAD,0.097433476,0.8928
HUNK,-0.03090103,-0.9444
SUN5,-0.012050231,-1.0723
CFAP100,-0.014667687,-1.0723
ELF1,-0.037561018,0.7106
ELF2,-0.06691957,0.4587
ELF3,-0.037871079,-0.9250
GFOD1,-0.021310515,-0.4677
ELF4,0.01001888,0.6021
ELF5,-0.012044511,-1.0297
CAT,-0.012044511,0.8928
GFOD2,0.004878492,0.3502
SPATA31D1,-0.047521498,-1.0723
ZMYND10,0.013188425,-0.5452
ZMYND11,-0.058658103,1.0440
ZMYND12,-0.013963577,-0.7777
SHANK3,-0.009850304,-0.8398
SHANK2,0.026520442,0.2145
SHANK1,-0.02163322,-0.1731
PLEC,-0.0287878,1.8773
RRN3,-0.114046418,0.6602
DAPL1,0.051677217,-1.0723
CBL,0.024577895,0.1796
FBXL21P,-0.383420984,NA
SV2C,-0.086295968,-1.0723
SV2B,-0.044333892,-1.0723
TBX22,0.038414438,-1.0723
SV2A,-0.01646604,0.0750
TBX21,-0.017574131,-1.0723
TBX20,-0.039445767,-1.0607
CLVS2,-0.039421383,-1.0723
SPATA31E1,-0.047521498,-1.0723
CLVS1,-0.081371117,-1.0297
RRM1,-0.003427829,1.4277
RRM2,0.015222184,1.5633
HS3ST5,-0.039421383,-1.0491
CCK,-0.038935822,-1.0181
ZIC4,-0.019806269,-1.0297
ZIC5,-0.098058113,-0.9212
HS3ST6,-0.010428582,-1.0723
SUOX,-0.009221452,0.4703
TBX19,-0.01646604,-0.7157
HS3ST4,-0.017289959,-1.0723
HS3ST1,-0.489182774,-0.7739
CFC1,0.075481164,-1.0723
TBX18,-0.039421383,0.4781
HS3ST2,-0.017289959,-1.0723
CD2,-0.01646604,-1.0181
TBX15,-0.01646604,0.5168
CCS,0.021097386,0.8851
CD4,-0.0246086,-0.9328
CD6,0.021097386,-1.0568
CD5,0.021097386,-1.0607
TBX10,0.039442756,-1.0723
CD7,-0.020576002,-1.0336
CD9,-0.0246086,2.3153
CDA,-0.013963577,0.1447
VPS29,-0.021724432,1.6331
FRMPD3,-0.021810225,-0.9599
FRMPD4,0.006958308,-0.8979
CLEC10A,-0.005586515,-1.0723
FRMPD1,-0.0324998,-0.9793
FRMPD2,-0.052454176,-1.0723
RRP1,-0.03090103,0.7455
GRPR,0.006958308,-0.4522
ELK1,0.0380234,0.7455
RRP8,-0.003427829,0.2688
RRP9,-0.000701701,0.6602
ELK3,-0.021530869,0.9083
ELK4,-0.037871079,-0.0064
ALCAM,-0.043677044,1.9316
SCN11A,-0.038935822,-1.0723
VPS35,-0.017289959,1.3114
VPS36,-0.070601167,0.5672
VPS39,-0.049045914,0.9238
VPS18,-0.049645867,0.5440
CLEC11A,-0.02163322,1.3114
HUS1,-0.016472361,0.5866
CEL,-0.026107428,-0.8940
NUP93,0.004878492,1.0285
BCAN,-0.01646604,-1.0607
SCN10A,-0.038935822,-1.0723
BCAM,-0.02163322,-0.2932
HECW2,0.02225575,0.4664
HECW1,-0.016472361,-0.8165
SRFBP1,-0.035614257,0.1525
TARS2,-0.01646604,0.4471
NUP98,-0.003427829,1.0401
TARS3,-0.132139224,-0.2041
TARS1,-0.040242292,1.5478
VPS25,-0.002705959,1.3618
CFB,0.041611978,0.5091
VPS28,-0.0287878,1.6486
CFD,-0.031585572,0.0246
PLEKHA8P1,-0.044595788,NA
CFH,-0.037871079,0.6564
CFI,-0.048768967,-1.0181
CFP,0.0380234,-0.9832
RRP7A,-0.009850304,0.8192
NUP85,-0.036757268,0.9858
VPS11,0.024577895,0.7300
RRS1,-0.081371117,0.8114
ST3GAL4,-0.04132028,0.7184
ST3GAL5,0.04221163,0.0091
NUP88,-0.005586515,0.7455
ST3GAL6,-0.08110892,-0.9444
HOXA11-AS,-0.039445767,NA
CGA,-0.039421383,-1.0723
ST3GAL1,-0.0287878,0.4548
ST3GAL2,0.006317415,0.5517
VPS16,-0.048943865,0.7145
ST3GAL3,-0.013963577,0.4509
PLK4,-0.037007123,0.5130
LRRC37A3,-0.036757268,0.0013
ARL14EP,5.71957E-06,0.4161
NFE2,-0.009221452,-0.9560
PLK3,-0.013963577,0.7261
LRRC37A2,-0.002705959,0.1757
NFE4,-0.035947196,NA
PLK5,-0.031585572,-1.0723
APOOL,0.038414438,-0.1847
GTF2IRD2,-0.048035055,0.0866
MCAM,0.024577895,-0.1963
PLK2,-0.035335503,1.0789
PLK1,-0.017289959,1.3618
CGN,-0.01646604,-1.0297
ELL2,-0.040833214,1.4238
MCAT,-0.009850304,0.2998
ELL3,-0.049045914,-0.5297
GTF2IRD1,-0.048035055,0.7184
BPIFC,-0.004590105,-1.0684
MOCS2,-0.035335503,1.1680
MOCS3,-0.012699251,-0.2739
STON1,0.047662681,-0.1382
CHM,0.038414438,0.3657
STON2,-0.063682294,-0.9250
MCEE,0.038944251,0.5013
ELOA,-0.013963577,0.7998
ELOB,-0.010428582,2.3269
RRP12,-0.036380679,0.3967
ELOC,-0.089666601,1.5672
CIC,-0.02163322,0.8502
RRP15,-0.037871079,0.6757
ZIK1,-0.02163322,-0.1770
EDARADD,-0.026140542,-0.9987
RPS6KL1,-0.063682294,-0.6227
EXOC8,-0.056836871,-0.0142
EXOC7,-0.036757268,1.2145
PLLP,0.004878492,-0.8785
ECRG4,0.077742201,-0.7816
CIT,-0.026312731,0.7300
PLIN4,-0.031585572,-0.9793
EXOC4,-0.044235154,0.7688
PLIN3,-0.031585572,2.0634
EXOC3,-0.048633202,1.0750
EXOC6,-0.036380679,-0.1188
PLIN2,-0.0324998,1.3502
EXOC5,-0.754665187,0.9742
PLIN1,-0.044333892,-1.0607
RCCD1,-0.044333892,0.4897
MOCS1,0.036485481,0.1912
EXOC2,-0.021310515,0.2881
PLIN5,-0.031585572,-1.0723
EXOC1,-0.059959456,0.6951
NFIX,-0.031585572,1.8463
DCAF12L2,0.01001888,-1.0684
PRUNE2,-0.289300453,0.5982
DCAF12L1,0.01001888,-1.0723
PRUNE1,-0.01646604,-0.1498
METTL21A,0.031823386,0.2881
APOL5,-0.004590105,-1.0723
APOL4,-0.004590105,-0.9057
METTL21C,-0.098058113,-1.0607
APOL6,-0.004590105,-0.3436
RASSF10,-0.007380051,-1.0684
RRP36,0.058650878,1.2145
CKB,-0.071890177,1.7610
APOL1,-0.004590105,0.6254
PAIP2,-0.020524526,1.0711
ZIM2,-0.02163322,-1.0723
APOL3,-0.004590105,0.1874
APOL2,-0.004590105,0.7455
ZIM3,-0.02163322,-1.0723
PAIP1,-0.035335503,1.0672
HIPK4,-0.02163322,-0.9987
BCHE,-0.09579226,-1.0103
CKM,-0.02163322,-1.0413
MCF2,0.01001888,-0.9832
MOCOS,-0.040172453,-0.2351
RFLNB,-0.005586515,0.5091
ELP1,-0.047521498,0.9587
ELP2,-0.040172453,0.9083
G0S2,-0.037871079,0.7029
ELP3,-0.02198794,0.6021
RRP1B,-0.03090103,0.3812
ELP4,-0.012044511,0.1835
HIPK1,-0.01646604,0.4044
ELP5,-0.005586515,1.3192
ELP6,-0.038935822,1.1137
HIPK3,-0.012044511,0.4432
RFLNA,0.003448901,-0.5684
HIPK2,-0.044235154,0.3269
NFIA,-0.054949112,-0.0684
NFIB,-0.425276514,0.1099
NFIC,-0.031585572,1.2920
PLP1,0.038414438,-0.9289
FOSB,-0.02163322,1.2998
PLP2,0.0380234,2.0478
CLC,-0.02163322,-1.0723
