HGNC_Symbol,log2R_CNA,Z_Score
KCNJ9,-0.023864755,-1.0173
HTR5A,0.037901483,-1.0212
GSTZ1,0.021818955,0.7838
IL2RA,-0.023899674,-1.0058
IL2RB,-0.026816053,-1.0096
KCNK1,-0.023864755,-0.9903
KCNK2,-0.023864755,-0.9016
CDRT15,-0.013618898,-0.9248
BCAR1,0.012695338,1.0692
KCNK3,-0.020046189,-1.0212
KCNK4,0.003162922,-0.9479
SLC23A3,-0.020046189,-0.7628
SLC23A2,0.113522927,1.0113
CERK,-0.026816053,0.9651
SLC23A1,0.148392134,-0.9132
LGALSL,-0.020046189,0.2863
CCP110,-0.042040344,0.4097
PEX26,0.130009738,0.5910
LGALS4,-0.037604968,-0.9016
C4B,0.006516998,-0.5815
C4A,0.018330017,-0.7049
LGALS3,0.021818955,2.2995
LGALS2,-0.026816053,-1.0212
HMGN2P46,0.021625393,NA
IL36A,-0.020046189,-1.0212
LGALS1,-0.026816053,3.8538
IL36B,-0.020046189,-1.0212
BSG,-0.037604968,2.4152
LGALS9,-0.013618898,-0.9055
ATXN7L1,0.153527104,0.1011
LGALS8,-0.023864755,0.8262
ATXN7L2,-0.023864755,-0.2228
BSN,0.126200805,-0.7859
ATXN7L3,-0.013618898,0.6488
CER1,-0.317106804,-1.0212
LIMCH1,-0.021303893,0.5061
BSX,0.003162922,-1.0212
GOLPH3L,-0.023864755,-0.1264
BTC,-0.021303893,-0.9209
BTD,0.126200805,1.0422
CFDP1,0.012695338,0.9882
SOAT1,-0.023864755,0.7182
CRISPLD1,-0.028105365,0.0201
CRISPLD2,0.012695338,-0.7705
SOAT2,-0.022021247,-1.0212
KCNQ1,0.003162922,-1.0173
NINJ2,-0.022021247,-0.9479
SUB1,-0.031386591,1.7017
KCNQ2,0.113522927,-0.9595
NINJ1,-0.02299809,1.1965
BTK,-0.016323954,-0.9942
KCNQ3,0.122667917,-0.9248
KCNQ4,-0.023864755,-0.9942
KCNQ5,0.006516998,0.1783
CES3,0.032813775,-0.5892
CES2,0.032813775,0.6218
CES1,0.032813775,-0.9826
GRB7,-0.013618898,-0.9981
CETP,0.032813775,-1.0212
DHX8,-0.013618898,0.7876
RRAD,0.032813775,-0.9479
DHX9,-0.023864755,1.6207
ZBTB1,0.021818955,0.4830
ZBTB5,-0.02299809,-0.0801
ZBTB4,-0.013618898,0.3287
CFAP126,-0.023864755,-0.7898
ZBTB3,0.003162922,-0.4890
ZBTB2,-0.092604653,0.3788
PKHD1,0.006516998,-1.0212
NEU2,-0.020046189,-1.0212
NKAIN2,0.006516998,-1.0096
NEU3,0.003162922,0.2284
NKAIN1,-0.023864755,-0.9016
NKAIN4,0.113522927,-0.3270
NEU4,-0.020046189,-1.0173
MC2R,-0.024808183,-1.0212
NKAIN3,-0.028105365,-0.8669
MRNIP,0.148392134,0.6488
RRAS,-0.037604968,0.7259
RACGAP1,-0.022021247,1.4973
NEU1,0.018330017,1.1849
H3C1,0.018330017,-0.7242
KCNN1,-0.037604968,-0.4118
KCNN2,0.148392134,-0.4620
H3C3,0.018330017,-0.5468
H3C2,0.018330017,-0.6857
KCNN3,-0.023864755,-1.0096
KCNN4,-0.037604968,1.2659
H3C4,0.018330017,-0.8091
H3C7,0.018330017,-0.7666
H3C6,0.018330017,-0.9518
NTNG1,-0.023864755,-0.4195
SLC10A4,-0.021303893,-0.9903
BBS2,0.032813775,0.4135
SLC10A5,-0.028105365,-0.9595
BBS1,0.003162922,0.1127
NTNG2,-0.047802058,-0.2961
SLC10A6,-0.021303893,-1.0212
XBP1,-0.026816053,1.1888
SLC10A7,-0.021303893,-0.0686
YES1,-0.024808183,0.5408
SLC10A1,0.021818955,-1.0173
SPDYC,0.003162922,-1.0212
SLC10A2,0.00722171,-1.0212
SLC10A3,-0.016323954,0.6257
IL36G,-0.020046189,-0.9942
SUCO,-0.023864755,0.4830
CPLANE1,-0.031386591,-0.2074
CPLANE2,-0.023864755,-0.4311
ZBTB9,0.006516998,0.2978
NET1,-0.023899674,0.5447
PEX5L,0.126200805,-0.9286
MC1R,0.012695338,0.7144
ZBTB6,-0.047802058,-0.2383
SPDYA,-0.020046189,-0.9518
OR4D11,0.003162922,-1.0212
GRB2,0.415314528,1.6901
GRAP,-0.013618898,-1.0173
OR3A4P,-0.013618898,NA
TFB1M,-0.092604653,0.6334
C8B,-0.023864755,-1.0212
C8A,-0.023864755,-1.0212
MC4R,-0.024808183,-1.0212
KCNT1,-0.047802058,-1.0096
C8G,-0.047802058,-0.8284
KCNT2,-0.023864755,-1.0212
SUFU,-0.023899674,0.2323
FCER1A,-0.023864755,-1.0212
BBS9,0.25933403,0.0471
BBS7,-0.021303893,0.5832
BBS5,-0.020046189,0.1628
BBS4,0.021625393,0.4675
EIF5AL1,-0.023899674,-0.2807
H3C8,0.018330017,-1.0173
PCYT1B,-0.016323954,-0.8091
ZHX2,-0.028105365,-0.8592
ZHX3,0.113522927,0.3827
PCYT1A,0.126200805,1.1618
FCER1G,-0.023864755,-0.8168
AGTRAP,-0.023864755,0.9535
CACYBP,-0.023864755,1.8637
TFB2M,-0.023864755,0.7992
ZHX1,-0.028105365,0.2593
RNF144A,-0.020046189,0.3441
RNF144B,0.018330017,-0.1071
MC3R,0.113522927,-1.0212
KCNU1,-0.028105365,-1.0212
PITPNM1,0.003162922,0.2593
PITPNM3,-0.013618898,-0.4504
PITPNM2,-0.022021247,0.5794
TAX1BP1,0.25933403,1.5050
FAM193B,0.148392134,0.7684
TAX1BP3,-0.013618898,1.0576
FAM32A,-0.037604968,1.4626
FAM193A,-0.021303893,0.4791
SSNA1,-0.047802058,1.6014
NEXN,-0.023864755,-0.9942
PEX16,0.003162922,0.7799
PEX19,-0.023864755,0.8725
KLHL1,0.00722171,-1.0212
KLHL2,-0.021303893,0.3518
PEX10,-0.023864755,0.5640
KLHL3,0.148392134,-0.8245
KCNRG,0.00722171,-0.9325
KLHL4,-0.016323954,-0.9826
CFAP157,-0.047802058,-0.5507
PEX12,-0.013618898,-0.1727
MIR450A1,-0.016323954,NA
PEX13,-0.020046189,0.2554
PEX14,-0.023864755,0.5871
KLHL9,-0.31507154,-0.0686
ETAA1,-0.020046189,-0.0223
TFAP4,-0.042040344,0.4984
KLHL5,-0.021303893,0.4444
KCNS1,0.113522927,-0.9981
KCNS2,-0.028105365,-1.0096
KLHL6,0.126200805,-1.0096
KLHL7,0.25933403,1.1425
KCNS3,-0.020046189,0.6989
MC5R,-0.024808183,-0.9749
KLHL8,-0.021303893,0.1706
CFAP161,0.021625393,-0.9286
INPPL1,0.003162922,1.0808
PLAT,-0.028105365,2.2725
PLB1,-0.020046189,-0.4003
IGF1R,0.021625393,0.4097
TXN2,-0.026816053,1.7403
PPIP5K1,0.021625393,0.3557
PLAU,-0.023899674,-0.9402
PPIP5K2,0.148392134,0.8802
ENPP2,-0.028105365,-0.3964
RXYLT1,-0.022021247,0.5254
ENPP1,0.006516998,-0.2730
ENPP4,0.006516998,-1.0173
ENPP3,0.006516998,-0.9788
ENPP6,-0.021303893,-1.0212
ENPP5,0.006516998,-0.4735
ENPP7,0.415314528,-1.0212
CARD10,-0.026816053,0.2747
ADAM11,-0.013618898,-0.3038
ADAM10,0.021625393,1.5860
DHDDS,-0.023864755,0.8455
ADAM19,0.148392134,1.0036
ADAM18,-0.028105365,-1.0212
ADAM17,-0.020046189,0.4752
BRMS1,0.003162922,1.4433
ADAM15,-0.023864755,1.4125
CARD19,-0.02299809,1.6786
ADAM12,-0.023899674,-0.4195
CARD17,0.003162922,-1.0212
CARD18,0.003162922,-1.0212
PLAA,-0.313533879,0.3171
CARD16,0.003162922,-0.9981
CARD14,-0.064450221,-0.4928
CARD11,0.021442367,-1.0058
HTRA3,-0.021303893,-1.0173
HTRA4,-0.028105365,-1.0212
PLD5,-0.023864755,-1.0212
HTRA1,-0.023899674,1.0731
PLD4,-0.210969347,-1.0212
HTRA2,-0.020046189,0.8879
DAPP1,-0.021303893,-1.0173
PLD6,-0.013618898,0.3943
PLD1,0.126200805,0.2978
PLD3,-0.037604968,1.4703
PLD2,-0.013618898,0.2708
GRK1,0.00722171,-0.9402
KCNV1,-0.028105365,-0.9016
GRK3,0.130009738,-0.4272
KCNV2,-0.317106804,-1.0173
GRK2,0.003162922,1.0769
GRK5,-0.023899674,-0.1033
GRK4,-0.021303893,-0.2614
GRK7,0.126200805,-0.9981
GRK6,0.148392134,1.5166
PIBF1,0.00722171,-0.0686
CHCHD10,0.130009738,1.6130
FAM199X,-0.016323954,0.2785
IGF2R,-0.092604653,1.5860
BSPRY,0.160414369,-1.0058
SPINK13,0.148392134,-1.0212
SPINK14,0.148392134,-1.0212
ZMYND15,-0.013618898,-1.0096
ZMYND19,-0.047802058,0.9111
PLEK,-0.020046189,-0.9788
GRM1,-0.092604653,-0.9788
PITPNC1,0.415314528,0.4174
GRM3,-0.028190255,-1.0212
GRM2,0.126200805,-0.8515
GRM5,0.003162922,-1.0173
CA1,-0.028105365,-0.9595
GRM4,0.006516998,-1.0212
GRM7,0.126200805,-1.0212
ZIC2,0.00722171,-0.2691
CA3,-0.028105365,-0.9981
ZIC3,-0.016323954,-1.0212
CA2,-0.028105365,-0.9595
GRM6,0.148392134,-1.0212
GRM8,0.037901483,-0.9325
CA4,0.387470759,-1.0212
ZIC1,0.126200805,0.8378
CA7,0.032813775,-1.0212
CA6,-0.023864755,-1.0212
CA9,-0.02299809,-0.9402
MYBL2,0.113522927,1.5899
CA8,-0.028105365,1.0576
MYBL1,-0.028105365,0.6025
SUN3,0.25933403,-0.9441
SUN2,-0.026816053,1.4587
SUN1,0.021442367,1.3739
ATP6AP1,-0.016323954,1.5744
ATP6AP2,-0.016323954,1.3623
CAD,-0.020046189,0.9342
HUNK,-0.032013336,-0.9402
SUN5,0.113522927,-1.0212
ELF1,0.00722171,0.6064
CFAP100,0.126200805,-1.0212
ELF2,-0.021303893,0.2014
ELF3,-0.023864755,-0.8438
GFOD1,0.018330017,1.1502
ELF4,-0.016323954,-0.4311
ELF5,0.003162922,-1.0212
GFOD2,0.032813775,0.5138
CAT,0.003162922,1.1386
SPATA31D1,-0.02299809,-1.0212
ZMYND10,0.126200805,-0.2923
ZMYND11,-0.023899674,0.8301
SHANK3,-0.026816053,-0.4812
ZMYND12,-0.023864755,-0.8901
SHANK2,0.003162922,-1.0212
PLEC,0.122667917,1.8598
SHANK1,-0.037604968,-0.8824
RRN3,-0.042040344,0.6874
DAPL1,-0.020046189,-0.9903
CBL,0.003162922,0.1976
FBXL21P,0.148392134,NA
SV2C,0.148392134,-0.9903
SV2B,0.021625393,-1.0212
SV2A,-0.023864755,-0.9788
TBX22,-0.016323954,-1.0212
TBX21,0.148640785,-1.0212
TBX20,0.25933403,-1.0173
CLVS2,0.006516998,-1.0173
SPATA31E1,-0.02299809,-1.0173
CLVS1,-0.028105365,-1.0212
RRM1,0.003162922,1.4472
RRM2,-0.020046189,1.9601
ZIC4,0.126200805,-0.5044
CCK,0.126200805,-1.0212
HS3ST5,0.006516998,-0.9672
HS3ST6,-0.042040344,-1.0212
ZIC5,0.00722171,-0.9402
SUOX,-0.022021247,0.4174
TBX19,-0.023864755,-0.6779
HS3ST4,-0.042040344,-1.0212
TBX18,0.006516998,0.1127
CFC1,-0.020046189,-1.0212
HS3ST1,-0.021303893,-0.8631
HS3ST2,-0.042040344,-1.0212
CD2,-0.023864755,-0.9788
TBX15,-0.023864755,-1.0173
CCS,0.003162922,0.5755
CD4,-0.022021247,-0.9942
CD6,0.003162922,-0.9633
CD5,0.003162922,-1.0173
TBX10,0.003162922,-1.0212
CD7,-0.064450221,-0.9903
CD9,-0.022021247,2.1645
CDA,-0.023864755,-0.9788
VPS29,-0.022021247,1.6130
FRMPD3,-0.016323954,-1.0058
FRMPD4,-0.016323954,-0.7782
FRMPD1,-0.02299809,-1.0173
CLEC10A,-0.013618898,-1.0212
FRMPD2,-0.023899674,-1.0212
RRP1,-0.032013336,1.1232
GRPR,-0.016323954,-0.7589
ELK1,-0.016323954,0.6604
RRP8,0.003162922,0.5717
ELK3,-0.022021247,0.8224
RRP9,0.126200805,1.5397
ELK4,-0.023864755,0.1204
ALCAM,0.126200805,0.6681
SCN11A,0.126200805,-0.9479
VPS35,-0.042040344,1.0075
VPS36,0.00722171,0.3403
VPS39,0.021625393,0.5601
VPS18,0.021625393,0.7067
CLEC11A,-0.037604968,-0.3385
HUS1,0.25933403,0.6989
CEL,-0.047802058,-0.7011
NUP93,0.032813775,1.4973
BCAN,-0.023864755,-0.9441
BCAM,-0.037604968,-0.6047
SCN10A,0.126200805,-1.0212
HECW2,-0.020046189,-0.9672
HECW1,0.25933403,-1.0212
TARS2,-0.023864755,0.8494
SRFBP1,0.148392134,0.3711
TARS3,0.021625393,-0.0184
NUP98,0.003162922,1.0345
TARS1,-0.031386591,1.3970
VPS25,-0.013618898,1.4819
CFB,0.018330017,-0.7281
VPS28,0.122667917,1.5667
CFD,-0.037604968,-0.9518
PLEKHA8P1,-0.022021247,NA
CFH,-0.023864755,-0.9826
CFI,-0.021303893,-0.9749
CFP,-0.016323954,-0.8091
RRP7A,-0.026816053,1.0576
NUP85,0.415314528,1.7403
ST3GAL4,0.003162922,2.1414
VPS11,0.003162922,0.7298
RRS1,-0.028105365,1.1733
ST3GAL5,-0.020046189,0.7491
ST3GAL6,0.126200805,1.0075
NUP88,-0.013618898,1.1116
HOXA11-AS,0.25933403,NA
CGA,0.006516998,-1.0212
ST3GAL1,0.122667917,0.7337
ST3GAL2,0.012695338,0.4868
VPS16,0.113522927,1.1463
ST3GAL3,-0.023864755,0.3480
PLK4,-0.021303893,0.6102
LRRC37A3,0.161263876,-0.4774
NFE2,-0.022021247,-0.8785
PLK3,-0.023864755,0.4752
ARL14EP,0.003162922,0.3981
LRRC37A2,0.148640785,0.2824
PLK5,-0.037604968,-1.0212
NFE4,-0.028190255,NA
APOOL,-0.016323954,0.1166
GTF2IRD2,-0.028190255,-0.0454
MCAM,0.003162922,2.2725
PLK2,-0.031386591,1.0075
PLK1,-0.042040344,1.6477
CGN,-0.023864755,-0.4658
MCAT,-0.026816053,0.8725
ELL2,0.148392134,0.3557
ELL3,0.021625393,-0.8554
GTF2IRD1,-0.028190255,0.4560
BPIFC,-0.026816053,-1.0212
MOCS2,-0.031386591,1.3199
MOCS3,0.113522927,-0.0878
STON1,-0.020046189,-0.8631
CHM,-0.016323954,0.6681
STON2,0.021818955,-0.6162
MCEE,-0.020046189,0.3403
ELOA,-0.023864755,0.9496
ELOB,-0.042040344,2.3111
RRP12,-0.023899674,0.9034
ELOC,-0.028105365,1.6477
CIC,-0.037604968,0.8416
RRP15,-0.023864755,0.7799
ZIK1,-0.002227321,-0.6972
EDARADD,-0.023864755,-0.9402
RPS6KL1,0.021818955,-0.9788
EXOC8,-0.023864755,-0.0223
PLLP,0.032813775,-0.4504
EXOC7,0.415314528,1.4703
ECRG4,-0.020046189,-1.0212
CIT,-0.022021247,1.1463
PLIN4,-0.037604968,-0.9479
EXOC4,0.037901483,0.5948
PLIN3,-0.037604968,1.4896
EXOC3,-0.031386591,0.8146
EXOC6,-0.023899674,0.5138
PLIN2,-0.31507154,0.9226
PLIN1,0.021625393,-1.0096
EXOC5,0.021818955,0.6372
RCCD1,0.021625393,0.7568
MOCS1,0.006516998,0.1513
EXOC2,0.018330017,0.2516
EXOC1,-0.021303893,0.4020
PLIN5,-0.037604968,-1.0173
NFIX,-0.037604968,0.5485
DCAF12L2,-0.016323954,-0.7435
DCAF12L1,-0.016323954,-1.0212
PRUNE2,-0.02299809,0.1166
PRUNE1,-0.023864755,0.0124
METTL21A,-0.020046189,0.5717
APOL5,-0.026816053,-1.0212
APOL4,-0.026816053,-1.0096
METTL21C,0.00722171,-1.0212
APOL6,-0.026816053,-0.2961
RASSF10,0.003162922,-1.0096
RRP36,0.006516998,1.4047
CKB,-0.210969347,0.5215
PAIP2,0.148392134,1.5436
APOL1,-0.026816053,-0.5969
APOL3,-0.026816053,-0.9981
ZIM2,-0.002227321,-1.0212
APOL2,-0.026816053,0.8262
ZIM3,-0.002227321,-1.0212
PAIP1,-0.031386591,1.1540
HIPK4,-0.037604968,-0.9595
BCHE,0.126200805,0.3248
CKM,-0.037604968,-1.0096
MCF2,-0.016323954,-1.0173
MOCOS,-0.024808183,0.5794
RFLNB,-0.013618898,0.4328
ELP1,0.160414369,1.0923
G0S2,-0.023864755,-0.9749
ELP2,-0.024808183,1.0499
ELP3,-0.028105365,0.7606
RRP1B,-0.032013336,0.7105
ELP4,0.003162922,0.1204
HIPK1,-0.023864755,0.3634
ELP5,-0.013618898,1.3160
ELP6,0.126200805,1.4317
HIPK3,0.003162922,0.0549
RFLNA,-0.022021247,-1.0173
HIPK2,0.037901483,0.5524
NFIA,-0.023864755,-0.7242
NFIB,-0.317106804,-0.2807
NFIC,-0.037604968,0.9882
PLP1,-0.016323954,1.5629
FOSB,-0.037604968,1.2042
CLC,-0.037604968,-1.0212
PLP2,-0.016323954,1.7249
TMEM229B,0.021818955,0.5640
CLU,-0.028105365,0.1474
LCLAT1,-0.020046189,0.0857
THG1L,0.148392134,0.7761
PODNL1,-0.037604968,-0.4003
CFL2,0.021818955,0.9573
PLS3,-0.016323954,1.1926
OIP5,0.021625393,0.6951
