HGNC_Symbol,log2R_CNA,Z_Score
PRMT5,0.828587,49.83
PBRM1,0.345477,17.37
APOBEC2,1.63617,0.09
PRMT2,1.57254,84.38
PRMT1,0.968773,86.42
APOBEC4,1.58035,0
HSBP1,0.624926,108.23
GPR32,-1.48558,0
NCOA3,0.799409,11.31
MST1,0.297975,7.23
PRMT3,0.152137,14.04
TET2,0.611546,4.03
PAX5,1.51481,0.01
ASH1L,1.57219,15.37
RAD51B,1.2086,9.88
ITPKB,0.173234,5.54
MED23,1.49897,23.34
RAD51D,1.47164,10.93
NCOR1,0.200321,19.4
RAD51C,2.14604,62.98
KIT,1.15141,0.01
DDR2,1.57219,25.46
YAP1,0.194407,23.42
AMER1,1.59098,1.55
SLC66A1,1.45281,17.03
DOT1L,0.634995,7.5
CXCR4,1.53985,7.12
EGFR,0.0373293,1.7
RAD54B,1.9348,15.1
NSD3,0.0837485,15.17
NRAS,1.64191,42.42
HSF2,1.49897,11.13
NSD1,0.9925,14.35
HSF1,1.66751,53.1
NSD2,0.575268,28.93
HSF4,0.945718,11.9
SPOP,2.07038,51.36
RAD54L,0.163755,6.71
PMS2,0.233702,7.12
CSMD3,1.9348,0.03
BID,1.17393,4.59
PAK3,1.58,0.01
SF3B1,1.53985,191.04
PMS1,1.53985,17.66
NPM1,0.203458,986.45
CDKN2C,0.163755,10.19
MAP3K1,1.64327,11.4
CDKN2A,0.0869086,30.49
H2BC4,1.49063,25.17
SAAL1,0.262345,13.3
WNT7A,1.17198,0.13
MLH1,1.29924,23.11
TARBP2,0.770806,15.24
DSPP,0.758845,0.01
WT1,0.213435,0
TTC5,0.828587,5.16
KLHL6,1.08508,0.9
NEK10,1.5588,13
CTNNB1,0.558141,176.31
CRLF2,1.59098,0
FOXA1,1.23595,0.18
PRDM9,-0.01044,0.03
KDM1A,1.45281,60.52
KDM1B,1.58144,21.55
MPL,0.163755,0
ATN1,1.4577,31.73
PRDM2,-0.102821,8.52
PRDM1,1.49897,0.23
IGF1R,0.482062,9.07
STK11,0.634995,16.99
CCND1,0.126649,63.46
CDH1,-0.0302875,0.17
HCFC1R1,0.915411,57.61
EP300,1.80517,33.78
ARID2,0.767785,5.17
ROS1,1.49897,1.41
MEN1,0.25114,11.67
PDGFRB,0.203458,11.73
LMO1,0.180317,0
PDGFRA,1.15141,0.16
RNF43,2.14604,2.26
MAP2K4,2.93345,22.05
MAP2K1,0.445393,20.14
MAP2K2,0.634995,79.91
KDM2A,0.25114,20.71
KDM2B,0.678296,9.1
FBXW7,0.716323,10.91
HGF,0.0373293,0.1
TSC1,0.483075,8.38
TLE6,0.634995,0.83
MSH6,1.01644,25.73
GPRIN2,0.351418,0
MYCL,1.45281,0.19
MYCN,0.994644,0.07
SMO,0.00288405,2.51
MSH2,1.01644,28.92
TBL1XR1,1.13884,28.48
CCNE1,1.05649,5.53
SRSF2,1.84265,182.87
PGR,0.194407,0
RAD54L2,0.345477,8.97
ROR2,0.823335,0.01
PPEF1,1.59098,1.25
RAF1,2.45562,113.75
CARD11,-0.10035,0.07
NOTCH2,1.64191,31.01
INO80C,-1.30387,7.11
CSF1R,0.203458,0.85
NOTCH3,0.133598,1.42
KMT2D,0.767785,16.13
DNMT1,0.23365,71.37
NOTCH1,0.483075,8.38
CBFB,0.945718,45.12
KMT2C,-0.0143873,10.67
NOTCH4,1.49063,5.26
ZFP36L1,1.2086,51.87
STK3,1.9348,34.55
UBC,0.678296,830.03
ABL1,0.483075,18.73
SMYD3,0.173234,10.42
SLC38A3,0.345477,0.15
SMAD2,-1.34536,21.49
SMAD4,-1.15105,24.3
MUC16,0.23365,0
MUC17,0.0373293,0
IDH1,1.53985,27.14
PTCH1,0.887148,3.06
IDH2,0.515216,12.27
INHBA,0.0373293,4.56
PALB2,0.994476,9.56
ESR1,1.49897,0.9
AICDA,1.4577,0.09
LRP1B,1.53985,0.01
PTPRD,0.0844673,0.32
AFDN,1.49897,40.1
LRFN4,0.25114,6.68
CDK6,0.0373293,14.15
CDK4,0.770806,95.75
FES,0.515216,1.03
GNAQ,0.823335,8.86
BCL2,-1.41854,2.85
MDM2,0.728449,14.24
GNAS,1.13454,265.65
NF1,1.47164,17.57
MDM4,0.173234,10.03
NF2,1.17393,0.14
FGFR4,0.9925,4.23
FGFR3,0.575268,0.18
FGFR2,0.196572,0.02
MYD88,0.915502,34.43
NFE2L2,1.53985,84.72
FGFR1,0.0837485,38.87
ALK,0.994644,0.35
KDM5A,1.4577,15.67
KDM5B,1.54454,17.06
PIWIL1,0.778207,0
KDM5C,1.59098,35.85
ZMYND19,0.483075,13.19
FLT3,0.152645,0.01
RASGRF2,1.05862,0.85
PTEN,0.196572,19.35
TNFAIP3,1.49897,26.74
ADAR,1.57219,88.6
CDC73,0.139245,15.2
AFF2,1.54826,0.97
RPGR,1.59098,12.64
POLB,2.21588,47.78
FAM166A,0.483075,0.06
CASP8,1.53985,9.18
DNMT3B,0.799409,0.93
POLI,-1.41854,5.94
KDM6A,1.59098,16.01
KDM6B,0.10498,8.4
HSP90AA1,1.17157,851.48
TBP,1.49897,16.55
ATRX,1.59098,27.72
DNMT3A,0.994644,6.02
AXIN1,0.655,10.28
HAUS5,-1.10309,3.13
ARID1A,1.45281,16.6
ARID1B,1.49897,15.23
TGFBR2,1.5588,145.94
ETV6,1.4577,12.33
LATS1,1.49897,9.13
TRAF7,0.655,19.15
LATS2,0.894986,14.55
DALRD3,0.297975,8.11
RASA3,0.147251,12.65
PIK3CA,1.13884,18.47
SETBP1,-1.34536,0.1
SOS1,1.01644,10.35
MET,0.00288405,10.98
LTK,0.598822,0.12
KDM3A,1.00992,45.53
PRKAA1,1.14345,30.69
PRKAA2,0.163755,0.01
KDM3B,0.174568,14.31
SRC,0.799409,8.02
ATP10B,0.203458,9.52
U2AF1,1.57254,68.88
CBL,-1.74096,5.51
ACVR1B,0.767785,4.95
AURKC,-1.36779,0.25
AURKB,0.10498,23.71
AURKA,1.13454,30.93
TTN,1.53985,0.23
MAPK9,0.9925,20.36
MAPK8,0.351418,20.43
ERBB3,0.770806,84.3
ERBB4,-0.181633,1.5
GNA11,0.634995,18.67
ERBB2,1.47164,86.08
DROSHA,1.08174,29.2
PTK2B,0.15169,2.5
HES1,1.08508,13.72
VHL,2.45562,61
MUC4,1.08508,0.04
NTRK1,1.57219,0.06
TCF7L2,0.196572,3.11
KDM4A,0.163755,8
NTRK2,0.823335,0.21
KDM4B,0.634995,10.1
KDM4C,1.06042,19.56
PRRX1,1.58035,16.26
KDM4D,0.248045,1.46
NTRK3,0.515216,0.23
PTPN11,0.677026,38.35
LYSMD3,1.06557,15.68
MUC5B,0.153841,2.19
KLF4,0.812598,19.14
USH2A,0.173234,0.02
MTOR,0.886778,23.62
TSHR,1.22731,0.25
TBX3,0.677026,2.07
RAD52,1.4577,10.93
ASXL1,0.946508,53.93
RAD50,0.174568,14.85
RAD51,0.502487,9.59
APC,1.071,9.28
CARM1,1.95877,34.11
KRAS,1.58607,17.49
BCOR,1.59098,10.84
