HGNC_Symbol,log2R_CNA,Z_Score
TEAD4,0.790976,0.344165
PRMT5,0.749206,0.153386
PBRM1,1.16207,1.02441
APOBEC2,1.35449,3.20905
PRMT2,0.176457,0.186216
HSBP1,0.765158,1.82757
APOBEC4,0.0170123,0.372652
PRMT1,0.787762,0.836149
NCOA3,1.40492,-0.615548
GPR32,0.787762,-1.5504
PRMT3,1.08568,1.02429
MST1,1.16207,-0.834464
TET2,0.102892,-1.44584
PAX5,0.753012,-0.31586
ASH1L,0.0170123,-2.45791
MED23,0.882677,-0.144171
RAD51B,0.738837,-0.960987
ITPKB,-0.757478,-1.26566
RAD51D,0.577061,NA
RAD51C,0.577061,-0.681905
NCOR1,0.577061,-0.608983
KIT,0.29244,-0.795287
DDR2,0.0170123,0.425906
AMER1,1.73833,-0.658656
YAP1,-0.438155,-0.497468
SLC66A1,0.906451,0.839726
DOT1L,0.587263,-0.88578
CXCR4,0.501133,1.33322
EGFR,1.49959,-0.486822
RAD54B,2.17483,0.98616
NSD3,0.358709,-0.896396
NRAS,0.863641,2.18498
HSF2,0.92061,1.03409
NSD1,0.95109,0.211797
NSD2,0.307448,-0.177243
HSF1,1.77732,0.849554
HSF4,0.826725,1.64555
SPOP,0.577061,-1.69873
PMS2,1.48539,-0.699046
RAD54L,0.893645,-0.341676
CSMD3,1.95814,-0.345236
PAK3,0.301775,-0.413537
BID,0.561769,0.341228
SF3B1,0.478577,0.142813
PMS1,0.478577,-0.567521
NPM1,0.826747,1.13761
MAP3K1,0.542233,-1.07824
CDKN2C,1.27003,-0.0993553
CDKN2A,-0.525066,0.934058
H2BC4,1.35449,1.56062
SAAL1,1.08568,1.70831
WNT7A,1.15186,-0.584438
MLH1,1.16207,0.389656
TARBP2,0.846648,-0.548902
DSPP,0.251727,2.82191
WT1,1.08568,1.97053
TTC5,0.749206,0.0875501
KLHL6,1.66268,-0.146269
NEK10,1.21912,1.1132
CTNNB1,1.16207,0.712151
CRLF2,2.55976,-0.0151983
FOXA1,0.792298,-0.908708
PRDM9,0.592969,-0.344509
KDM1A,0.906451,0.636424
KDM1B,1.35449,0.908083
MPL,0.938522,0.961396
ATN1,1.32979,1.00513
PRDM2,0.906451,-1.15864
PRDM1,0.752271,-1.14899
IGF1R,1.17817,0.567602
STK11,0.587263,-0.545094
CCND1,1.70115,0.467658
CDH1,0.826725,-1.41391
HCFC1R1,0.797149,0.315005
EP300,0.394217,-1.03943
ARID2,0.814806,-0.197966
ROS1,0.92061,2.76037
MEN1,0.534296,-0.863026
PDGFRB,0.851408,-0.228832
LMO1,0.838495,-0.871179
PDGFRA,0.364574,NA
MAP2K4,0.577061,-0.491519
RNF43,0.577061,-0.783633
MAP2K1,1.18901,1.17326
MAP2K2,0.587263,-0.762613
KDM2A,0.604821,-0.963225
KDM2B,0.753435,-0.940931
FBXW7,0.132044,-0.691777
HGF,0.938579,-0.247635
TSC1,0.702339,-0.192271
TLE6,0.587263,-1.27928
MSH6,0.694421,0.921615
GPRIN2,0.775704,-1.0519
MYCL,0.906451,-0.585232
MYCN,0.505139,-1.44571
SMO,0.915418,-1.40861
MSH2,0.694421,0.352815
CCNE1,0.787762,-0.444799
TBL1XR1,1.66268,0.265533
SRSF2,0.583662,0.158027
PGR,-0.438155,-0.244722
ROR2,0.751261,-0.763363
RAD54L2,1.16207,0.428175
PPEF1,1.52112,-0.481819
RAF1,1.15186,-0.331695
CARD11,1.32595,-0.730385
NOTCH2,0.863641,0.747899
INO80C,0.424161,NA
CSF1R,0.851408,-0.515438
KMT2D,0.180874,-0.704084
NOTCH3,0.787762,-0.836095
DNMT1,0.787762,-0.403568
NOTCH1,0.610763,-1.27145
CBFB,0.826725,1.96031
KMT2C,1.07921,-0.235592
NOTCH4,1.35449,0.0351066
ZFP36L1,0.738837,-0.810955
STK3,1.95814,1.40942
UBC,0.753435,-0.357172
ABL1,0.702339,-1.10127
SMYD3,-0.027656,-0.874048
SLC38A3,1.16207,-0.830448
SMAD2,0.367519,0.606923
SMAD4,0.455339,0.162698
MUC16,0.787762,-0.680147
MUC17,0.938579,-0.344694
IDH1,0.478577,-1.16149
PTCH1,0.751261,-0.163911
IDH2,0.566254,-2.08061
INHBA,1.42297,NA
PALB2,0.797149,-0.0932589
ESR1,-0.167809,-0.486605
LRP1B,0.474127,-0.666183
AICDA,1.32979,0.0882398
PTPRD,0.789164,-1.04507
AFDN,0.712648,0.0600759
CDK6,0.938579,1.31349
LRFN4,0.604821,-0.58079
FES,0.566254,-0.800541
CDK4,0.846648,-0.160668
GNAQ,0.782952,-0.579073
NF1,0.577061,0.341238
BCL2,0.292377,-1.50733
MDM2,0.846648,-1.2639
GNAS,1.40492,-0.372983
MDM4,0.0170123,-0.407061
NF2,0.418753,2.24798
FGFR4,0.95109,1.56969
FGFR3,0.307448,-1.02217
FGFR2,0.743366,-1.48046
MYD88,1.16207,-0.426295
NFE2L2,0.478577,-0.337225
FGFR1,0.358709,-0.142688
ALK,0.859629,-0.417845
KDM5A,1.42907,0.817961
PIWIL1,0.754594,-0.488057
KDM5B,0.0170123,-0.946468
KDM5C,1.73833,0.33838
ZMYND19,0.610763,-0.361874
FLT3,0.835366,-0.915893
RASGRF2,0.929006,-0.615676
PTEN,0.788062,0.225444
TNFAIP3,0.882677,-0.215909
ADAR,0.0170123,-2.0168
CDC73,0.0170123,-1.44365
RPGR,1.49864,2.2791
AFF2,1.87209,0.75934
POLB,0.358709,-0.394984
FAM166A,0.610763,-1.03845
CASP8,0.478577,0.741811
DNMT3B,1.40492,0.44437
POLI,0.353327,0.452203
KDM6A,1.49864,-0.388415
KDM6B,0.577061,-0.262209
HSP90AA1,0.789487,1.30924
TBP,0.748287,1.22803
ATRX,1.65307,0.71111
DNMT3A,0.859629,-0.313614
AXIN1,0.797149,-0.0285389
HAUS5,0.787762,-0.994137
ARID1A,0.906451,-0.639236
ARID1B,-0.167809,-1.03394
TGFBR2,1.21912,0.119167
ETV6,1.32979,0.467566
LATS1,0.708588,0.91079
TRAF7,0.797149,0.877744
DALRD3,1.16207,0.749813
LATS2,0.910062,0.111393
RASA3,0.818441,0.500791
PIK3CA,1.66268,1.99149
SETBP1,0.359838,-1.62721
SOS1,0.694421,-0.0135843
MET,0.907812,0.543859
LTK,-0.387192,-0.63906
KDM3A,0.841474,0.398475
PRKAA1,0.542233,-0.462797
PRKAA2,1.27003,0.700176
KDM3B,0.872946,-0.799834
SRC,1.40492,-0.633485
ATP10B,0.851408,-0.949119
U2AF1,0.115779,NA
CBL,-0.438155,-0.612475
ACVR1B,0.846648,-1.12599
AURKC,0.787762,-0.632669
AURKB,0.577061,0.379287
AURKA,1.40492,0.69364
TTN,0.478577,3.5364
MAPK9,0.95109,0.0467601
MAPK8,0.775704,1.61463
ERBB3,0.846648,-0.493476
ERBB4,0.478577,-0.795392
GNA11,0.587263,-0.615966
ERBB2,0.577061,-1.13494
DROSHA,0.542233,0.367455
PTK2B,0.358709,-1.03996
HES1,1.59116,-2.36318
VHL,1.15186,1.9219
MUC4,1.59116,-0.588738
NTRK1,0.0170123,-1.01256
KDM4A,0.906435,0.325172
TCF7L2,0.754122,-0.596956
NTRK2,0.782952,-0.928349
KDM4B,0.587263,-0.25391
KDM4C,0.134267,0.485527
KDM4D,-0.438155,-0.802676
PRRX1,0.0170123,-0.504114
NTRK3,-0.457292,-0.411457
PTPN11,0.768505,-0.0844845
LYSMD3,1.02952,0.557092
KLF4,0.751261,-0.729878
MUC5B,1.06011,-0.627144
USH2A,0.0170123,0.21882
TBX3,0.768505,0.374242
TSHR,0.770806,-0.542937
MTOR,0.906451,-0.26237
RAD52,0.924015,-1.30563
ASXL1,1.40492,0.467738
RAD50,0.864781,1.00138
RAD51,-0.488995,-0.206429
APC,0.911384,-0.783822
CARM1,0.787762,-0.205075
KRAS,1.37633,0.922523
BCOR,1.49864,-0.898757
