HGNC_Symbol,log2R_CNA,Z_Score
HSF2,-1.61545,3.86
NSD2,0.0281228,12.99
HSF1,1.12637,91.54
SPOP,-0.0012943,11.18
HSF4,0.0139866,102.85
RAD54L,-0.0116413,2.76
PMS2,-0.0923336,11.91
CSMD3,0.851349,0
PAK3,0.114987,0.02
BID,-0.0217439,14.16
SF3B1,0.810489,118.82
PMS1,0.810489,7.64
NPM1,-0.0114292,528.49
CDKN2C,-0.0116413,6.81
MAP3K1,-1.60449,3.36
CDKN2A,-7.64386,0.28
H2BC4,1.28481,12.4
SAAL1,0.0190031,9.16
WNT7A,0.708845,0
MLH1,-0.0471831,14.68
TARBP2,0.0262159,35.5
DSPP,0.0498505,0
KLHL6,0.0308336,0.39
WT1,0.0190031,0
TTC5,-0.0621757,5.72
NEK10,0.847776,0.87
CTNNB1,-0.0634859,311.28
CRLF2,-0.00463979,0
FOXA1,-0.0621757,0.36
PRDM9,0.0590215,0.01
KDM1A,-0.0130947,29.74
KDM1B,1.2342,7.3
ATN1,-0.0559209,35.22
MPL,-0.0474848,0.1
PRDM2,-0.0130947,9.29
PRDM1,-1.61545,0.08
IGF1R,-0.0386639,4.87
STK11,0.156734,49.42
CCND1,0.0125891,100.05
CDH1,0.0139866,78.39
HCFC1R1,0.02436,64.21
EP300,-0.0217439,14.3
ARID2,0.0262159,2.51
ROS1,-1.61545,0
MEN1,-0.031063,23.54
PDGFRB,0.0145801,0.14
LMO1,0.0190031,0.45
PDGFRA,0.0151508,0.6
RNF43,-0.0012943,0.49
MAP2K4,-1.52063,4.43
MAP2K1,-0.049625,28.6
KDM2A,-0.031063,33.43
MAP2K2,0.0373055,93.49
KDM2B,-0.0366016,12.31
FBXW7,0.0309824,7.14
HGF,0.0175962,0.22
TSC1,0.025773,8.29
TLE6,0.156734,5.83
MSH6,-0.0274229,9.79
MYCL,-0.0452502,0.75
GPRIN2,-0.00527246,0.02
MYCN,-0.0274229,0
SMO,0.791995,31.31
MSH2,-0.0274229,10.67
TBL1XR1,0.0308336,11.93
CCNE1,-0.00329495,5.94
SRSF2,-0.0012943,142.77
PGR,0.0405004,0
ROR2,-0.140628,0.05
RAD54L2,-0.0634859,6.16
RAF1,0.708845,59.07
PPEF1,-0.0154659,0.38
CARD11,-0.0435683,0
INO80C,0.0240374,25.35
NOTCH2,0.0841688,12.95
CSF1R,0.0145801,0.15
KMT2D,0.0262159,25.81
NOTCH3,0.0288755,0.4
DNMT1,0.0288755,26.72
NOTCH1,0.025773,2.33
CBFB,0.0139866,31.8
NOTCH4,1.14826,10.91
KMT2C,0.725498,8.73
ZFP36L1,0.67994,15
STK3,0.73659,9.67
UBC,-0.0366016,494.43
ABL1,0.025773,33.85
SMYD3,0.709825,24.35
SLC38A3,-0.0634859,0.84
SMAD2,0.0240374,21.16
SMAD4,0.0240374,22.55
MUC16,0.0288755,0
MUC17,0.0175962,0.01
IDH1,0.798521,91.1
PTCH1,-0.01323,5.71
IDH2,-0.0587127,50.97
INHBA,-0.00375905,0.02
PALB2,0.0225119,7.17
ESR1,-1.61545,1.01
LRP1B,0.0476078,0
AICDA,-0.0559209,0.05
PTPRD,-1.46495,0.02
AFDN,-1.60056,2.21
LRFN4,-0.031063,13.75
CDK6,0.0175962,3.46
FES,-0.0386639,14.07
CDK4,0.0262159,200.6
GNAQ,0.0856884,11.26
GNAS,0.704604,1011.27
MDM2,0.0611736,116.26
BCL2,0.828437,4.55
NF1,-1.48472,2.16
MDM4,0.680011,14.65
NF2,-0.0217439,11.34
FGFR4,-0.0114292,1.28
FGFR3,0.0281228,0.54
FGFR2,-1.50121,0.12
MYD88,-0.0471831,21.9
FGFR1,-0.0244885,34.1
NFE2L2,0.810489,43.52
ALK,-0.0274229,0.71
KDM5A,-0.0559209,4.82
PIWIL1,-0.02902,0
KDM5B,0.680011,15.01
KDM5C,-0.00438505,34.75
ZMYND19,0.025773,19.23
FLT3,0.0133471,0
RASGRF2,0.0381395,0.12
PTEN,0.0217939,20.47
TNFAIP3,-1.61545,10.05
ADAR,1.13274,103.26
CDC73,0.823624,8.55
RPGR,0.0134529,5.96
AFF2,0.00347279,0.14
POLB,-0.0244885,37.4
FAM166A,0.025773,0
CASP8,0.798521,9.88
DNMT3B,-1.46253,0.66
POLI,0.0240374,10.33
KDM6A,0.0200252,8.27
KDM6B,-1.46937,4.57
HSP90AA1,0.704832,197.05
TBP,-1.60056,3.83
ATRX,-0.0213018,5.12
DNMT3A,-0.0274229,16.68
AXIN1,0.02436,14.3
HAUS5,-0.00329495,13.9
ARID1A,-0.0276457,15.73
ARID1B,-1.61545,4.75
ETV6,-0.0559209,6.81
TGFBR2,0.847776,16.14
LATS1,-1.61545,1.61
TRAF7,0.02436,24.58
DALRD3,-0.0634859,31.51
LATS2,0.0133471,5.4
RASA3,-1.52441,13.98
SETBP1,0.0240374,0.56
PIK3CA,0.0308336,3.24
SOS1,-0.0274229,8.96
MET,0.0175962,9.71
PRKAA1,0.0590215,15.51
KDM3A,0.225698,8.65
LTK,0.905906,11.28
PRKAA2,-0.0116413,0
KDM3B,-0.0342366,19.27
SRC,-1.46253,11.31
ATP10B,-0.0114292,0.52
U2AF1,-0.0438504,21.09
CBL,-0.0662993,4.15
ACVR1B,0.0262159,6.22
AURKC,-0.00329495,1.1
AURKB,-1.46937,8.69
TTN,0.810489,0.58
AURKA,0.704604,16.03
MAPK9,-0.0114292,11.42
MAPK8,-0.00527246,16.5
ERBB3,0.0262159,69.81
ERBB4,0.74776,1
GNA11,0.156734,21.17
ERBB2,-0.0172851,19.21
DROSHA,0.0590215,25.93
PTK2B,-0.0244885,3.89
HES1,-0.0719343,19.64
VHL,0.708845,34.83
MUC4,-0.0719343,0.52
NTRK1,1.13274,0.29
NTRK2,0.0856884,0.03
KDM4A,-0.0474848,15.82
TCF7L2,-1.50121,2.5
KDM4B,0.0373055,20.17
KDM4C,-1.46495,1.66
KDM4D,0.0405004,1.38
PRRX1,0.707209,0.67
NTRK3,0.0345129,0
PTPN11,-0.0366016,12.39
LYSMD3,0.0381395,7.03
MUC5B,-0.0468602,0.21
KLF4,-0.00817499,1.95
USH2A,0.810396,0.03
MTOR,-0.0130947,18.92
TSHR,0.682659,0.15
TBX3,-0.0366016,2.04
RAD52,-0.0559209,8.36
ASXL1,-1.46253,15.21
RAD50,-0.0342366,3.54
RAD51,-0.0123252,2.95
APC,0.0381395,1.58
CARM1,0.0288755,20.71
KRAS,0.0262159,4.37
BCOR,0.0134529,12.81
