HGNC_Symbol,log2R_CNA,Z_Score
HCFC1R1,0.476422,73.73
EP300,0.541519,5.18
ARID2,0.727811,5.29
ROS1,0.0280664,0
MEN1,-0.0779978,18.46
PDGFRB,0.0503591,1.23
LMO1,0.0617826,0
MAP2K4,0.740156,12.24
RNF43,0.730331,1.25
PDGFRA,0.745929,0.03
MAP2K1,0.0360777,10.87
KDM2A,-0.0779978,12.86
MAP2K2,0.305486,125.04
KDM2B,0.652931,15.73
FBXW7,0.73852,4.27
HGF,1.61566,0
TSC1,-0.251365,11.22
TLE6,0.305486,1.87
MSH6,0.745139,18.86
GPRIN2,0.0398812,0
MYCL,0.719278,0.22
MYCN,0.754233,0
MSH2,0.745139,16.07
SMO,0.702213,13.44
TBL1XR1,0.0688341,19.8
CCNE1,1.09662,14.37
SRSF2,0.451504,172.44
PGR,0.0324758,0
RAD54L2,-0.039457,3.51
ROR2,-0.00606051,0
RAF1,-0.0594983,26.26
PPEF1,0.283486,2.34
CARD11,1.46198,0.01
NOTCH2,0.739117,10.32
INO80C,1.21544,18.24
CSF1R,0.0503591,0
NOTCH3,0.467071,0.39
KMT2D,0.646903,7.6
DNMT1,0.467071,47.79
NOTCH1,-0.251365,3.79
CBFB,0.690698,20.2
KMT2C,1.46569,6.65
NOTCH4,1.12822,2.12
ZFP36L1,0.00986485,34.29
STK3,2.10334,17.47
UBC,0.652931,479.75
ABL1,-0.251365,15.06
SMYD3,1.18059,25.85
SLC38A3,-0.039457,0.09
SMAD2,1.13355,24.3
SMAD4,1.18801,15.23
MUC16,0.467071,0.02
MUC17,0.702213,0.02
PTCH1,0.0683431,3.24
IDH1,0.74004,29.44
IDH2,0.0360777,48.83
INHBA,1.51361,0.02
ESR1,0.0280664,0.07
PALB2,0.642427,16.22
LRP1B,0.754896,0.13
AICDA,0.646828,0.03
PTPRD,-1.54837,0.11
AFDN,0.0280664,2.66
LRFN4,-0.0779978,4.54
CDK6,0.702213,3.6
FES,0.0360777,13.04
CDK4,0.715819,162.67
GNAQ,0.136833,8.04
BCL2,1.18801,10.98
GNAS,1.07546,1042.76
NF1,0.632133,9.73
MDM2,0.735263,80.13
MDM4,1.44172,17.55
NF2,0.541519,9.47
FGFR4,-1.29663,0.6
FGFR3,0.540572,1.62
FGFR2,0.0432356,1.15
MYD88,0.0618451,10.96
FGFR1,0.0896245,2.79
NFE2L2,0.735207,69.23
ALK,0.745139,1.09
KDM5A,0.646828,8.77
PIWIL1,0.652931,0.01
KDM5B,1.44172,20.39
KDM5C,0.303122,14.7
ZMYND19,-0.251365,21.13
FLT3,1.20765,0.01
RASGRF2,0.0306414,0.08
PTEN,0.0432356,14.49
TNFAIP3,0.0280664,0.34
ADAR,1.47102,47
CDC73,1.52688,6.57
AFF2,0.292457,0.01
RPGR,0.283486,3.58
POLB,1.43907,157.37
FAM166A,-0.251365,0.19
CASP8,0.74004,3.71
DNMT3B,1.05744,3.04
POLI,1.18801,21.61
KDM6A,0.283486,5.64
KDM6B,0.617448,5.41
HSP90AA1,-0.0392834,381.92
TBP,0.0280664,13.81
ATRX,0.303122,4.97
DNMT3A,0.700157,13.84
AXIN1,0.476422,15.19
HAUS5,0.934128,18.13
ARID1A,0.574929,10.49
ARID1B,0.0280664,7.02
TGFBR2,0.0595411,5.78
ETV6,0.715008,19.28
LATS1,0.0280664,2.45
TRAF7,0.476422,27.44
DALRD3,-0.0466871,22.28
LATS2,1.23052,4.32
SETBP1,1.13355,1.83
RASA3,1.16907,44.47
PIK3CA,0.0688341,2.43
SOS1,0.745139,6.73
MET,0.702213,17.98
LTK,0.041351,4.87
PRKAA1,0.0233247,6.83
KDM3A,0.765748,50.68
PRKAA2,0.719278,0
KDM3B,-0.0158079,15.62
SRC,1.05744,32.73
ATP10B,0.0490436,2.42
U2AF1,-0.085446,28.59
CBL,0.0324758,2.01
ACVR1B,0.646903,4.4
AURKC,0.934128,1.25
AURKB,0.617448,55.97
TTN,0.735207,0.03
AURKA,1.15584,26.87
MAPK9,-0.0600446,5.35
MAPK8,0.0398812,6.77
ERBB3,0.715819,188.17
ERBB4,0.763532,0
GNA11,0.305486,11.36
ERBB2,0.632133,18.32
PTK2B,0.0535826,1.36
DROSHA,0.0233247,58.26
HES1,0.0726858,40.7
VHL,0.0728506,6.58
MUC4,0.0726858,0.03
NTRK1,1.47102,0.08
KDM4A,0.719278,13.93
NTRK2,0.084309,0.07
TCF7L2,0.0432356,4.85
KDM4B,0.305486,7.11
KDM4C,0.0467778,0.74
KDM4D,0.0324758,1.42
PRRX1,1.47102,12.26
NTRK3,0.0360777,0.13
PTPN11,0.659992,13.89
LYSMD3,-0.00560609,3.41
KLF4,0.0683431,0.3
MUC5B,-0.0989603,0.17
USH2A,1.59251,0.1
MTOR,0.574929,21.33
TBX3,0.690913,20.07
TSHR,0.0923937,0
RAD52,0.646828,7.92
ASXL1,1.05744,36.32
RAD50,-0.0521722,14.84
RAD51,0.0339208,7.57
APC,0.0170818,2.67
CARM1,0.467071,21.18
KRAS,1.18156,3.65
BCOR,0.283486,7.94
