HGNC_Symbol,log2R_CNA,Z_Score
MPL,0.930127,0
PRDM2,0.930127,8.64
PRDM1,0.938229,1.84
IGF1R,1.30481,2.97
STK11,0.958737,19.47
CCND1,0.937729,69.94
CDH1,1.47648,0.1
HCFC1R1,1.45277,47.46
EP300,1.52751,17.87
ARID2,-2.32903,2.13
ROS1,0.938229,3.02
MEN1,0.937729,18.33
PDGFRB,1.5178,7.77
LMO1,0.951647,0.7
RNF43,2.19351,0.94
MAP2K4,0.0666435,6.75
PDGFRA,0.424285,2.66
MAP2K1,1.33719,38.14
KDM2A,0.937729,27.22
MAP2K2,0.958737,64.45
KDM2B,0.832654,10.4
FBXW7,0.787277,7.4
HGF,1.69571,26.79
TSC1,0.837722,6.01
TLE6,0.958737,1.95
MSH6,1.54739,61.34
GPRIN2,1.41154,0.02
MYCL,0.930127,0.11
MYCN,0.0174436,0.03
MSH2,1.54739,35.23
SMO,1.04443,7.64
CCNE1,0.891272,9.99
TBL1XR1,1.79682,42.74
SRSF2,2.0422,196.69
PGR,-1.99938,0
ROR2,0.906998,0.04
RAD54L2,1.25816,7.87
RAF1,1.20538,27.64
PPEF1,1.54354,0.1
CARD11,1.54934,0.01
NOTCH2,1.03414,15.72
INO80C,1.5611,28.56
CSF1R,1.5178,0.04
KMT2D,1.02266,15.59
NOTCH3,0.958737,13.21
DNMT1,0.958737,56.61
NOTCH1,0.837722,9.94
CBFB,1.57262,48.51
NOTCH4,0.900032,2.29
KMT2C,1.04066,11.23
ZFP36L1,1.73557,67.74
STK3,1.4895,11.03
UBC,0.832654,658.01
ABL1,0.837722,21.84
SMYD3,1.19788,17
SLC38A3,1.1695,0.54
SMAD2,1.5611,65.1
SMAD4,0.920554,44.83
MUC16,0.958737,0
MUC17,1.51895,0
PTCH1,0.906998,2.17
IDH1,1.6121,28.99
IDH2,1.30481,38.51
INHBA,1.50556,12.94
ESR1,0.938229,0
PALB2,1.45277,12.52
LRP1B,-1.10068,0.67
AICDA,0.899879,0.05
PTPRD,0.14353,0.01
AFDN,0.815231,17.45
CDK6,1.51895,13.49
LRFN4,0.937729,18.86
CDK4,1.02266,122.05
FES,1.30481,0.17
GNAQ,1.00207,15.22
MDM2,1.02266,22.56
GNAS,1.83093,350.86
BCL2,1.56884,1.23
NF1,0.793902,12.1
MDM4,1.20382,16.81
NF2,2.12928,69.15
FGFR4,1.43063,4.84
FGFR3,0.83179,0.24
MYD88,1.25519,12.21
FGFR2,0.785556,0.05
FGFR1,1.47947,45.8
NFE2L2,1.61936,48.19
ALK,0.0174436,0.23
KDM5A,0.899879,15.48
KDM5B,1.20382,17.41
PIWIL1,0.832654,0.03
KDM5C,1.54477,46.41
ZMYND19,0.837722,14.4
FLT3,0.101265,0
RASGRF2,1.5178,1.16
PTEN,0.936462,29.16
TNFAIP3,0.938229,16.29
ADAR,1.1289,39.89
CDC73,1.29215,12.02
AFF2,0.919614,2.19
RPGR,1.54354,20.72
POLB,1.47947,27.84
FAM166A,0.837722,0.15
CASP8,1.6121,20.54
DNMT3B,1.44316,3.46
POLI,0.920554,15.08
KDM6A,1.54477,14.52
KDM6B,2.36851,26.18
HSP90AA1,1.64517,1258.79
TBP,0.815231,11.01
ATRX,1.53121,50.99
DNMT3A,0.0174436,9.4
AXIN1,1.45277,17.5
HAUS5,0.891272,12.48
ARID1A,0.930127,10.75
ARID1B,0.815231,11.45
ETV6,0.899879,5.64
TGFBR2,1.25519,6.63
LATS1,0.938229,7.46
TRAF7,1.45277,42.52
LATS2,0.101265,1.04
DALRD3,1.1695,11.8
SETBP1,1.5611,6.68
PIK3CA,1.79682,14.1
RASA3,0.0401352,8.31
SOS1,1.54739,12.3
MET,1.14164,33.47
KDM3A,1.56416,26.97
LTK,1.41763,2.31
PRKAA1,1.52464,22.01
PRKAA2,0.930127,1.51
KDM3B,1.5178,15.83
SRC,1.44316,21.28
ATP10B,1.43063,0.75
U2AF1,1.15221,152.51
CBL,2.06547,22.98
ACVR1B,1.02266,6.23
AURKC,0.788498,0.14
AURKB,2.36851,60.88
TTN,1.61936,0.02
AURKA,1.83093,38.91
MAPK9,1.43063,32.57
MAPK8,1.41154,16.2
ERBB3,1.02266,57.4
ERBB4,1.6121,0
GNA11,0.958737,23.34
ERBB2,0.793902,56.8
PTK2B,1.47947,2.15
DROSHA,1.52464,60.3
HES1,1.79682,23.57
VHL,1.20538,29.46
MUC4,1.79682,0
NTRK1,1.1289,0.78
NTRK2,1.00207,17.53
TCF7L2,0.936462,4.15
KDM4A,0.930127,17.35
KDM4B,0.958737,8.12
KDM4C,0.14353,6.14
KDM4D,0.997067,2.56
PRRX1,1.21543,23.41
NTRK3,1.31192,0.3
PTPN11,0.963761,33.62
LYSMD3,1.5178,6.34
KLF4,0.974487,10.91
MUC5B,0.903866,9.72
USH2A,1.20382,0.01
TBX3,0.868238,24.12
MTOR,0.930127,19.13
TSHR,1.82054,0.08
RAD52,0.899879,6.23
ASXL1,1.44316,54.92
RAD50,1.5178,26.87
RAD51,1.41763,12.16
APC,1.5178,13.71
CARM1,0.958737,37.06
KRAS,1.02166,9.71
BCOR,1.30223,12.94
